Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,2.4436986818171334e6,0.0,2.4436986818171334e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,5.726894235242205e6,0.0,0.0,0.0,5.726894235242205e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,779255.0394278006,0.0,0.0,0.0,779255.0394278006
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,2.1676331872006908e7,0.0,0.0,2.1676331872006908e7
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,1.7555772225771788e8,0.0,0.0,1.7555772225771788e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.5685789612111712e7,0.0,0.0,1.5685789612111712e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,5.473107733875681e7,0.0,5.473107733875681e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,1.4586329155246884e8,0.0,1.4586329155246884e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,3.3018698043111686e7,0.0,3.3018698043111686e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,1.2461002981623435e7,0.0,1.2461002981623435e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,2.714485946424431e7,0.0,2.714485946424431e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,2.6934709532725248e6,0.0,2.6934709532725248e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,1.287456638499305e8,0.0,0.0,0.0,1.287456638499305e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,5.533511348474409e7,0.0,0.0,0.0,5.533511348474409e7
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,7.0879359029807765e6,0.0,0.0,0.0,7.0879359029807765e6
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.6222580816388333e8,0.0,0.0,0.0,1.6222580816388333e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,1.0242847592904077e8,0.0,0.0,0.0,1.0242847592904077e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,6.666320748717949e6,0.0,0.0,0.0,6.666320748717949e6
CA_S,CA_S_other_peaker_1,3,1,421615.1542628278,0.0,0.0,0.0,421615.1542628278
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.3004683149341226e8,0.0,0.0,4.3004683149341226e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.2740548569850302e8,0.0,0.0,2.2740548569850302e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.8602288257548112e8,0.0,0.0,1.8602288257548112e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,6.862892954375921e7,0.0,0.0,6.862892954375921e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,2.9677201588689137e7,0.0,0.0,2.9677201588689137e7
