Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,3.839435785998181e6
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,5.0731341158730763e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,175096.11227727993
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,3.399957984738703e7
AZ_nuclear_1,AZ_uranium,1,1.0840944808385399e8
AZ_other_peaker_1,AZ_naturalgas,1,6.501460350126699e6
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.560447502614301e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,1.1480572500926912e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,1.93119666819257e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.8646757613116184e8
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,3.089057177671098e-9
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.0914825091136545e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.438112720531377e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,1.6683393178063006e-12
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-2.3037500795908276e-12
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-4.094698340395551e-12
NM_conventional_steam_coal_1,NM_coal,5,3.243079458147483e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,3.163221549958097e7
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-3.953267347848546e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,198.4511999999812
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.5635635441700572e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.2290435397312002e7
PNW_nuclear_1,PNW_uranium,6,7.419028184701881e7
PNW_other_peaker_1,PNW_naturalgas,6,3.9805118513834686e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.723067304773279e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.4639753931275487e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,-4.797063487179309e-12
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-1.8500993825358114e-8
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,1.2931614256473861e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-1.5186432808280058e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,2.6189042712080175e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,1.5970175527481873e-8
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,-2.8328291392564967e-8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,-2.1359881742978788e-9
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,1.2423681385241358e-11
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,1.1966216401328401e-8
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,-7.416318778754711e-8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-2.630867612651855e-11
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas,4,-6.584507161733199e-12
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-2.9836290290260118e-12
MT_WY_CO_nuclear_nuclear__large_conservative_0,MT_WY_CO_uranium,4,6.6324450728682375e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,2.3849224817240612e-12
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas,5,-5.1629513109219264e-11
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,-1.4766677243945517e-10
NM_nuclear_nuclear__large_conservative_0,NM_uranium,5,-1.1403305317951584e-8
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.581202104694741e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas,6,2.687595822083365e-11
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,6.47628699620587e-11
PNW_nuclear_nuclear__large_conservative_0,PNW_uranium,6,1.9560245199791256e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,2.529002925700789e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas,7,1.6491792109718518e-10
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,1.14898478689914e-8
UT_NV_nuclear_nuclear__large_conservative_0,UT_NV_uranium,7,-5.440320115981803e-8
CA_S_nuclear_1,AZ_uranium,3,7.093200746114789e7
NM_nuclear_1,AZ_uranium,5,5.79587233816964e7
