Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,2.154865294579538e6,0.0,2.154865294579538e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.522127977177177e6,0.0,0.0,0.0,2.522127977177177e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,341550.7377505199,0.0,0.0,0.0,341550.7377505199
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,5.0184372868204415e6,0.0,0.0,5.0184372868204415e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,3.544169233302256e7,0.0,0.0,3.544169233302256e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.5788872002713505e7,0.0,0.0,1.5788872002713505e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,1.598936950875137e8,0.0,1.598936950875137e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,4.2773040026761633e8,0.0,4.2773040026761633e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.5353169793205267e8,0.0,1.5353169793205267e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,3.552255706165871e7,0.0,3.552255706165871e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,7.738179829274869e7,0.0,7.738179829274869e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,7.678272429004615e6,0.0,7.678272429004615e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.571555596929087e8,0.0,0.0,0.0,2.571555596929087e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.1052591328766266e8,0.0,0.0,0.0,1.1052591328766266e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.4157386506803643e7,0.0,0.0,0.0,1.4157386506803643e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.240285322824125e8,0.0,0.0,0.0,3.240285322824125e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.0458981893733364e8,0.0,0.0,0.0,2.0458981893733364e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.3315255768359143e7,0.0,0.0,0.0,1.3315255768359143e7
CA_S,CA_S_other_peaker_1,3,1,842130.7384445015,0.0,0.0,0.0,842130.7384445015
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4248547311175287e8,0.0,0.0,4.4248547311175287e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3398294455065995e8,0.0,0.0,2.3398294455065995e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9140339418425584e8,0.0,0.0,1.9140339418425584e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.061394744583449e7,0.0,0.0,7.061394744583449e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0535582694567855e7,0.0,0.0,3.0535582694567855e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.342491631191641e7,1.342491631191641e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,5.7648682838119015e7,5.7648682838119015e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,5.354275064142252e7,5.354275064142252e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,9.981512452691106e6,9.981512452691106e6
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,139479.64999393682,139479.64999393682
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.101548442765059e8,0.0,0.0,4.101548442765059e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.528448998528212e7,0.0,0.0,8.528448998528212e7
PNW,PNW_nuclear_1,6,1,0.0,7.595948926182757e7,0.0,0.0,7.595948926182757e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8260634820805974e7,0.0,0.0,1.8260634820805974e7
