Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,1.4195042770140868e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,8.429128730799587e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999761e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,7.908609961574433e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,0.0
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,0.0
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.053919645868843e8
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-3.932370475467905e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.992789826548202e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.788227946752326e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,288589.5635542484
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-1.7858670616988092e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,0.0
NM_conventional_steam_coal_1,NM_coal,5,3.564598141144789e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.0088670440524237e7
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,3.457171260379255e-11
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,-6.909317562531215e-12
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.6319206568258485e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.0173613803288098e7
PNW_nuclear_1,PNW_uranium,6,7.909886521735793e7
PNW_other_peaker_1,PNW_naturalgas,6,2.100322577571428e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,5.0868290994643784e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.8197389889329606e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,-3.558195963402491e-8
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,4.341330817059231e-11
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,4.381638708928731e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-4.20280466999807e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,-1.5779773909445946e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,1.6924543690168197e-8
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,1.414910971386796e-8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,3.9597768886068216e-11
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,9.06059083425654e-12
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,0.0
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,6.686013970269577e-8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,2.8619069780688738e-11
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_nuclear_nuclear__large_conservative_0,MT_WY_CO_uranium,4,5.231285404860841e-10
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,0.0
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas,5,-1.707960109342821e-9
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,0.0
NM_nuclear_nuclear__large_conservative_0,NM_uranium,5,-1.6461632057485092e-10
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,3.6998923382992887e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas,6,-5.37519164416673e-12
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,1.8976103645158573e6
PNW_nuclear_nuclear__large_conservative_0,PNW_uranium,6,2.713558178157882e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,4.514441596363933e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas,7,0.0
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,0.0
UT_NV_nuclear_nuclear__large_conservative_0,UT_NV_uranium,7,3.01951951659253e-8
CA_S_nuclear_1,AZ_uranium,3,7.41580641355819e7
NM_nuclear_1,AZ_uranium,5,6.806889316718023e7
