Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,5.3867909663408965e7,0.0,5.3867909663408965e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.1599774979015514e7,0.0,0.0,0.0,2.1599774979015514e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.2818726670379546e6,0.0,0.0,0.0,3.2818726670379546e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,96.80362688705284,0.0,0.0,96.80362688705284
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7141012141136643e7,0.0,0.0,1.7141012141136643e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,1.5848907255221072e8,0.0,1.5848907255221072e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,4.239729052711991e8,0.0,4.239729052711991e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.521829638079169e8,0.0,1.521829638079169e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,3.521050107888164e7,0.0,3.521050107888164e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,7.670202028371105e7,0.0,7.670202028371105e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,7.610820898285582e6,0.0,7.610820898285582e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610449e8,0.0,0.0,0.0,6.382061138610449e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.743021138041807e8,0.0,0.0,0.0,2.743021138041807e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504744e7,0.0,0.0,0.0,3.513566121504744e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211993e8,0.0,0.0,0.0,8.041707930211993e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046665e8,0.0,0.0,0.0,5.0774898056046665e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797594e7,0.0,0.0,0.0,3.3045669512797594e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498592e6,0.0,0.0,0.0,2.0899917022498592e6
