Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,1.7226073470241913e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,3.121155541061255e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,-1.0978009003167848e-6
AZ_nuclear_1,AZ_uranium,1,1.2384006291359745e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,562349.6742993614
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-5.2342178776684926e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-5.2728719310835014e-8
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,9.133918086133367e-10
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-1.2716695298769042e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,371855.8733942984
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,7.008019567838713e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.1556500655454625e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-1.2924445985041394e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,9.24395953916246e-9
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,137627.87409928194
NM_conventional_steam_coal_1,NM_coal,5,3.411513430213689e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.1391576149758757e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,2.226711919688892e-8
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,-4.969418698763662e-9
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.8949066623526502e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,4.726289481557048e7
PNW_nuclear_1,PNW_uranium,6,7.771230640800063e7
PNW_other_peaker_1,PNW_naturalgas,6,1.0129750014056962e7
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,3.8434768635078466e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.759480594320306e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,56489.95462591199
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-1.530632070986813e-8
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,3.4203907773111737e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-3.7834607830079343e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-2.21153253530503e-9
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,1.380943635304376e-8
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,1.9396825312664344e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,4.440269230307644e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,0.0
