Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.152195707080771e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.4249442074671403e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.654859793285203e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6397516946494156e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.37922776529283e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.23491528815838e7
AZ,AZ_conventional_steam_coal_1,1,1,7.788506841902232e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,4.720901748482152e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,3.143313536346357e-9
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,3.803192054995445e8
AZ,AZ_other_peaker_1,1,1,-1.203211404958762e-10
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.2388936465150154e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-4.0097433168858046e-11
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-4.4069084857956376e-10
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.165452685224401e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-1.7576887790207754e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.5733959197334755e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.372216157859976e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,144767.9363570303
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-7.471716717565703e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,1.387797041531288e-9
NM,NM_conventional_steam_coal_1,5,1,4.105616421550859e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,6.199690277561254e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-4.789405388239227e-12
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.4207155707750696e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.1624342524860732e7
PNW,PNW_nuclear_1,6,1,2.1816313891976413e8
PNW,PNW_other_peaker_1,6,1,3.5011649894758994e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,6.226554115392699e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.0254085480986372e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,110801.20662598692
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,9.227206204496812e-10
UT_NV,UT_NV_other_peaker_1,7,1,-3.397066887687561e-8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,6.67604809043368e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,-2.0560701379723484e-10
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,4.519813208735508e-10
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,-6.906293686457842e-8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,-8.463069408554678e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,6.597068295237423e-12
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,-3.4380450551813533e-9
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,-1.5657286380453772e-7
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,2.8274835095412562e-11
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,9.772921084562707e-7
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,-1.3729491352488836e-9
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,3.926629557978635e-7
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-7.433780338047129e-12
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,3.4614846848876154e-11
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,2.1912814001696716e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,4.5907552441533876e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,-1.8850110976294257e-12
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,6.696350815871782e-12
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-9.895797713994254e-10
NM,NM_nuclear_nuclear__large_conservative_0,5,0,-1.2759764784383607e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,2.5572387495181255e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,-1.1741731565240482e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,8.894504050945014e6
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,9.900653806898461e-7
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,1.9779348910327706e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,2.2517149756075415e-10
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,-1.542312173050368e-7
CA_S,CA_S_nuclear_1,3,1,3.550941768356294e8
NM,NM_nuclear_1,5,1,1.4793152006021544e8
AZ,AZ_onshore_wind_turbine_1,1,1,7.411189020454185e7
