Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,1.0256584669815537e6,0.0,1.0256584669815537e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,5.924120237849782e6,0.0,0.0,0.0,5.924120237849782e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,643118.855434821,0.0,0.0,0.0,643118.855434821
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,1.8978800464936395e6,0.0,0.0,1.8978800464936395e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,1.4264228756023243e7,0.0,0.0,1.4264228756023243e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.6806251638677146e7,0.0,0.0,1.6806251638677146e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,9.98154868220146e7,0.0,9.98154868220146e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,2.5957557247136092e8,0.0,2.5957557247136092e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,5.8759454524695724e7,0.0,5.8759454524695724e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,2.2175366729323562e7,0.0,2.2175366729323562e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,4.8306481775445685e7,0.0,4.8306481775445685e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,4.793250290661385e6,0.0,4.793250290661385e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,5.43512824319675e8,0.0,0.0,0.0,5.43512824319675e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.3360277088011014e8,0.0,0.0,0.0,2.3360277088011014e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,2.9922437354599785e7,0.0,0.0,0.0,2.9922437354599785e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,6.848526353125918e8,0.0,0.0,0.0,6.848526353125918e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,4.324121572579305e8,0.0,0.0,0.0,4.324121572579305e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.814254639426055e7,0.0,0.0,0.0,2.814254639426055e7
CA_S,CA_S_other_peaker_1,3,1,1.7798909603392342e6,0.0,0.0,0.0,1.7798909603392342e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4465981011834294e8,0.0,0.0,4.4465981011834294e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3513271738200203e8,0.0,0.0,2.3513271738200203e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9234393462784392e8,0.0,0.0,1.9234393462784392e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.096093854145879e7,0.0,0.0,7.096093854145879e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0685632021619603e7,0.0,0.0,3.0685632021619603e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,9.541456260112902e6,9.541456260112902e6
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,4.097250016112119e7,4.097250016112119e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,3.805430152572303e7,3.805430152572303e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,7.0941346869021235e6,7.0941346869021235e6
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,99132.01309208211,99132.01309208211
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.1217031124781907e8,0.0,0.0,4.1217031124781907e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.570357091320297e7,0.0,0.0,8.570357091320297e7
PNW,PNW_nuclear_1,6,1,0.0,7.633274790768138e7,0.0,0.0,7.633274790768138e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8350366069552936e7,0.0,0.0,1.8350366069552936e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1582073111726108e8,0.0,0.0,2.1582073111726108e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.19268273538101e8,0.0,0.0,5.19268273538101e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.352435906239223e8,0.0,0.0,1.352435906239223e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2913088099134583e7,0.0,0.0,2.2913088099134583e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.1372964103149455e6,0.0,0.0,8.1372964103149455e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,1.1387859009500983e8,0.0,1.1387859009500983e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,5.007064675231794e8,0.0,0.0,0.0,5.007064675231794e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,7.941109998600655e8,0.0,0.0,0.0,7.941109998600655e8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0,4.8427469681411135e8,0.0,0.0,4.8427469681411135e8
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_nuclear_nuclear__large_advanced_0,5,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,0.0,1.032131159962429e9,0.0,0.0,1.032131159962429e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0,1.3611706603395548e7,0.0,0.0,1.3611706603395548e7
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,0.0,7.557448880296134e8,0.0,0.0,7.557448880296134e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_advanced_0,7,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_1,3,1,6.835161335594547e7,0.0,0.0,0.0,6.835161335594547e7
NM,NM_nuclear_1,5,1,0.0,0.0,0.0,3.170985268782977e7,3.170985268782977e7
AZ,AZ_onshore_wind_turbine_1,1,1,0.0,0.0,1.6010782471015692e7,0.0,1.6010782471015692e7
AZ,AZ_solar_photovoltaic_1,1,1,0.0,0.0,9.862981507874133e6,0.0,9.862981507874133e6
CA_N,CA_N_onshore_wind_turbine_1,2,1,5.161850419102668e6,0.0,0.0,0.0,5.161850419102668e6
CA_N,CA_N_solar_photovoltaic_1,2,1,6.3931220737896085e7,0.0,0.0,0.0,6.3931220737896085e7
CA_S,CA_S_onshore_wind_turbine_1,3,1,2.606254607976431e7,0.0,0.0,0.0,2.606254607976431e7
CA_S,CA_S_solar_photovoltaic_1,3,1,6.5355600541778535e7,0.0,0.0,0.0,6.5355600541778535e7
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,0.0,2.121582668355007e8,0.0,0.0,2.121582668355007e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,0.0,2.2144593506249685e7,0.0,0.0,2.2144593506249685e7
NM,NM_onshore_wind_turbine_1,5,1,0.0,0.0,0.0,7.357249005647196e7,7.357249005647196e7
NM,NM_solar_photovoltaic_1,5,1,0.0,0.0,0.0,7.599283839111873e6,7.599283839111873e6
PNW,PNW_onshore_wind_turbine_1,6,1,0.0,4.241390195822481e7,0.0,0.0,4.241390195822481e7
PNW,PNW_solar_photovoltaic_1,6,1,0.0,4.243324054662916e7,0.0,0.0,4.243324054662916e7
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,0.0,1.997950632401307e6,0.0,0.0,1.997950632401307e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,0.0,3.1896126717571996e7,0.0,0.0,3.1896126717571996e7
AZ,AZ_landbasedwind_class3_conservative_0,1,0,0.0,0.0,2.4722728667519397e8,0.0,2.4722728667519397e8
AZ,AZ_landbasedwind_class3_conservative_1,1,1,0.0,0.0,1.6040281648165518e8,0.0,1.6040281648165518e8
AZ,AZ_landbasedwind_class3_conservative_2,1,2,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_3,1,3,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_4,1,4,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_5,1,5,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_6,1,6,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_7,1,7,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_8,1,8,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_9,1,9,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_1,1,1,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_2,1,2,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_3,1,3,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_4,1,4,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_5,1,5,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_0,2,0,3.2700256004029136e7,0.0,0.0,0.0,3.2700256004029136e7
CA_N,CA_N_landbasedwind_class3_conservative_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_2,2,2,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_3,2,3,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_4,2,4,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_5,2,5,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_6,2,6,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_7,2,7,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_8,2,8,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_9,2,9,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_conservative_1,2,1,3.042648149615803e8,0.0,0.0,0.0,3.042648149615803e8
