Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,5.876468978272389e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,3.7171733594950855e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,9.646334677069846e-10
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,-4.143865745780725e-12
AZ_nuclear_1,AZ_uranium,1,1.2605025923999776e8
AZ_other_peaker_1,AZ_naturalgas,1,7.77215292535922e-9
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.87001210443922e7
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-6.957596073238919e-9
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,4.8453087986288775e-9
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.088463138350554e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-1.7120471739617857e-7
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,1.6770430387771155e6
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,9.464742740122479e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,1.4297656625651373e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,1.0561651879359197e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-1.8788754516524217e-9
NM_conventional_steam_coal_1,NM_coal,5,4.233017332566327e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,7.795103417919169e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,4349.84548957988
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,394.70109257142883
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.6091694724735945e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,7.962178606804043e6
PNW_nuclear_1,PNW_uranium,6,7.909925220000067e7
PNW_other_peaker_1,PNW_naturalgas,6,2.6103349708548565e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.947967216040579e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,2.3505541098078713e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,-7.917297116364349e-10
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-3.657432715239596e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,1.0301881716155765e9
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,1.3061923522918268e-8
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,1.1786553713212677e-8
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,5.749510138053459e-9
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,3.9464145687227096e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,7.646798504084451e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,6.873349403912513e-9
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,5.419999325516938e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,2.4139705820240506e-10
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,4.5736227341628635e-9
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,1.5136310382569633e-7
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,8.648659576027325e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,-1.7833320389493907e-10
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-1.1883868344446974e-8
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,6.065075459539992e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,-1.075152946354689e-10
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,9.614709028937802e-13
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,1.7603413912833537e-9
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,-3.113650763673384e-8
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.6893067269605637e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,2.2421971948460844e-9
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,3.8947105478270384e6
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,3.786955128963337e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,2.2136361608084474e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,-3.729772960268534e-9
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,9.040584180703653e-10
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,-3.578194877800006e-10
CA_S_nuclear_1,AZ_uranium,3,7.415812601999922e7
NM_nuclear_1,AZ_uranium,5,7.000090040127859e7
