Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.4815212988484e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.8433679951206347e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.825562154956417e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6360997658502832e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.3488398655615695e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.088163220258082e7
AZ,AZ_conventional_steam_coal_1,1,1,3.7052794152523816e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,2.4464074370441878e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,3.957921685424438e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,8.723035050780088e7
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,9.972788501478105e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-5.166569678694107e-9
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.387332214229478e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,-9.013008649434428e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.3951338732388027e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.523387832951869e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,610879.4914030973
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,1.1886696287677838e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-6.989299316012395e-9
NM,NM_conventional_steam_coal_1,5,1,4.17939501933245e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,5.5782149167007e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,4.4004530099768075e-9
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.7656692315976235e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.6086502173254672e7
PNW,PNW_nuclear_1,6,1,2.1540958670013538e8
PNW,PNW_other_peaker_1,6,1,3.729806683559967e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.946701226280894e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.0975510221803549e8
