Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,395485.00636533415,0.0,395485.00636533415
CA_N,CA_N_conventional_hydroelectric_1,2,1,7.923956526557464e6,0.0,0.0,0.0,7.923956526557464e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,832526.6611329156,0.0,0.0,0.0,832526.6611329156
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,632225.5356255857,0.0,0.0,632225.5356255857
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,4.770719400535003e6,0.0,0.0,4.770719400535003e6
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.690074532568888e7,0.0,0.0,1.690074532568888e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,1.6551064911198056e8,0.0,1.6551064911198056e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,4.304193954386785e8,0.0,4.304193954386785e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,9.743293119623739e7,0.0,9.743293119623739e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,3.677043972355874e7,0.0,3.677043972355874e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,8.010016691324398e7,0.0,8.010016691324398e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,7.948004785852363e6,0.0,7.948004785852363e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,3.449432031175746e8,0.0,0.0,0.0,3.449432031175746e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.4825719732628047e8,0.0,0.0,0.0,1.4825719732628047e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.8990428421077788e7,0.0,0.0,0.0,1.8990428421077788e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,4.3464523948250467e8,0.0,0.0,0.0,4.3464523948250467e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.7443259462779796e8,0.0,0.0,0.0,2.7443259462779796e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.7860811489172023e7,0.0,0.0,0.0,1.7860811489172023e7
CA_S,CA_S_other_peaker_1,3,1,1.1296169319057707e6,0.0,0.0,0.0,1.1296169319057707e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4465981011834306e8,0.0,0.0,4.4465981011834306e8
