Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,2.1104501737000787e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,4.126244822432248e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.333546252873043e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-6.491975779811456e-11
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,2.9293732950463894e-11
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,5.56762364425991e6
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-3.852236009801605e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,3.862246159503113e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.955378274939826e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,768267.7759536193
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-1.6126250557135792e-11
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,0.0
NM_conventional_steam_coal_1,NM_coal,5,3.634885352344558e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,8.994014946854785e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,1.3904287705059916e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,-1.727329390632804e-11
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.9074293511838084e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.7972616725927398e7
PNW_nuclear_1,PNW_uranium,6,7.909925220000082e7
PNW_other_peaker_1,PNW_naturalgas,6,4.1770663762962534e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.8726293065342015e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.1869776614295805e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,9.748418960953142e-12
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-5.519948287226906e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-3.1587141899309355e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,1.1974816750216629e-8
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,-7.62683261460292e-9
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,4.756305539716002e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.8261090904811035e-10
