Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,8.930249980693583e7
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,1.542158034486719e7
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2605025923999776e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.837112003706965e7
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,0.0
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,1.457083271816373e-11
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.0836049464475416e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,1.7174924169874329e6
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,9.500154523799357e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,908769.6115614886
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,7.0026311959736656e-12
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,-2.3328149317032e-12
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,9.724148343691144e-12
NM_conventional_steam_coal_1,NM_coal,5,4.2687336205794424e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,3.236485693523166e7
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,3749.4713802878127
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,362.34854400000023
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,2.4285980363708693e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,217051.70638292978
PNW_nuclear_1,PNW_uranium,6,7.909925220000063e7
PNW_other_peaker_1,PNW_naturalgas,6,97881.31897600005
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.963678535754542e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.5292357398338136e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,1.0568874131422489e-10
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,2.0486867690903757e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,-1.5268057155891765e-8
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,3.317079617981033e-9
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,-1.0196587254540647e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,2.3646075027619117e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,5.2691905749453837e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.0561799561920843e-11
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,-1.4866886432571135e-9
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,6.302592694174521e-10
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,9.820673952949071e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,3.5560118610484545e-12
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,-8.917642624339805e-13
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,-5.880558871597585e-12
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,-1.9755211666480667e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,-1.6730657088308886e-11
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,-4.615060333890143e-12
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,0.0
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,-6.2675956424833225e-9
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.7965918670721266e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,-4.139166730965371e-9
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,-1.2347172135681212e-9
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,5.967210658930355e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,3.6743988390810266e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas,7,1.2241260033300436e-8
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,0.0
UT_NV_nuclear_nuclear__large_advanced_0,UT_NV_uranium,7,2.5390328125685515e-8
CA_S_nuclear_1,AZ_uranium,3,7.415812601999922e7
NM_nuclear_1,AZ_uranium,5,6.97859549129866e7
