Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,6.130396314062881e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,3.007595040263367e7
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,7.654325600015e-9
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,1.728697295928012e-10
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,-4.974401349500113e-8
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.2607715988908506e6
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,0.0
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,0.0
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,35860.19143436494
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,835990.4372586198
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,9.241744995251567e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,1.1184356306435397e7
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,4617.17216577336
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,82060.68504997285
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,104301.83400003344
NM_conventional_steam_coal_1,NM_coal,5,4.248117388134504e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,610597.5264001656
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,1.4517418378545702e-12
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.881941298569327e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.549560436854682e7
PNW_nuclear_1,PNW_uranium,6,7.909925220000063e7
PNW_other_peaker_1,PNW_naturalgas,6,6.265754676599005e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,4.9578797060762423e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,3.482772554985492e7
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,4.9716382667005136e-8
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,-2.196753901747191e-9
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,3.26831604324053e9
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,2.9283608252779205e-8
