Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,0.0
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,1.7010692339439008e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,0.0
AZ_nuclear_1,AZ_uranium,1,1.2356933853098312e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.3754719063219132e6
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,0.0
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,0.0
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,49591.366101225954
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,8.998304853507895e-6
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,845754.8288738654
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,9.355736993867035e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,9.128407086023167e6
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,264230.6553138395
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,215486.01599999997
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,113127.37379999507
NM_conventional_steam_coal_1,NM_coal,5,3.813646003218471e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,1.1494354784667396e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,0.0
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.8748799903527278e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,2.76109696843803e7
PNW_nuclear_1,PNW_uranium,6,7.754242102778633e7
PNW_other_peaker_1,PNW_naturalgas,6,6.060130743819423e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,5.016671524648706e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,3.478132403129481e7
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,1.8483068705184756e-11
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,1.5568060053655033e9
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,5.422988578333001e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,1.7025939434586394e9
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,0.0
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,0.0
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,1.342704366358391e-7
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.4900089662953203e9
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,0.0
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,6.312808814311996e8
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,1.3082893797555787e-10
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,271072.17084654124
MT_WY_CO_nuclear_nuclear__large_conservative_0,MT_WY_CO_uranium,4,8.101552224489134e-9
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,2.280414251848042e7
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas,5,9.767745723365808e-12
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,5836.096874424069
NM_nuclear_nuclear__large_conservative_0,NM_uranium,5,2.8237873039849145e-8
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,2.154336415847469e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas,6,9.725192613971484e-9
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,1.7559189422986966e8
PNW_nuclear_nuclear__large_conservative_0,PNW_uranium,6,-5.294676637972047e-9
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.7417891492715864e9
UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas,7,2.6327650161604993e-9
UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_naturalgas,7,-4.004488099932739e-9
UT_NV_nuclear_nuclear__large_conservative_0,UT_NV_uranium,7,2.2487629832958942e-7
CA_S_nuclear_1,AZ_uranium,3,7.26985460739204e7
NM_nuclear_1,AZ_uranium,5,6.861218083849442e7
