Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,7.833175280133407e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.8753967245068428e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.8157282462507524e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.2289291134004053e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.1245276254179356e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.396211774480924e7
AZ,AZ_conventional_steam_coal_1,1,1,6.507483093181154e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.472216385402478e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,-3.7250697141346424e-10
AZ,AZ_natural_gas_steam_turbine_1,1,1,1.917129794212123e-11
AZ,AZ_nuclear_1,1,1,3.1775906045703983e8
AZ,AZ_other_peaker_1,1,1,-8.84329836180444e-9
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,3.2743601666140825e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,4.5306617504803824e-10
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-7.954007718848795e-10
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.576628405082263e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,1.5316377420746964e-8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.6649911734263957e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,5.309254123507628e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,100828.160152675
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,1.1226304350888806e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,-6.869736459582864e-8
NM,NM_conventional_steam_coal_1,5,1,3.1350170370208796e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,4.746192911238629e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,5.59334953730373e-10
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.4517623302252397e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.1999615950475683e7
PNW,PNW_nuclear_1,6,1,1.729230091927445e8
PNW,PNW_other_peaker_1,6,1,3.4582245327173676e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,5.100574595134787e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.7137306824500528e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,199328.7804156736
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-5.1153648465442324e-9
UT_NV,UT_NV_other_peaker_1,7,1,9957.248934095822
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,5.710467611925297e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,1,0,4.748725686475198e-9
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,1.3042397678794206e-9
AZ,AZ_nuclear_nuclear__large_advanced_0,1,0,-1.6233597127424918e-7
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,-4.14379378413455e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,2,0,-5.292600266910587e-9
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,6.012168966821309e-9
CA_N,CA_N_nuclear_nuclear__large_advanced_0,2,0,2.6155777694264886e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,-1.7954244595575277e-8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,3,0,-2.4875378970943366e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,7.439360345870333e-8
CA_S,CA_S_nuclear_nuclear__large_advanced_0,3,0,2.254447194595493e9
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,6.133577076250622e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,4,0,1.66549744448832e-11
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,-2.2543083532777484e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_advanced_0,4,0,-1.758922120983573e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,6.4958043311614814e-9
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,5,0,-3.861805451079989e-9
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,8.197127042743877e-10
NM,NM_nuclear_nuclear__large_advanced_0,5,0,3.714011427460692e-8
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,1.0128359394862239e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,6,0,2.0028775453200463e-8
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,4.943408153100933e6
PNW,PNW_nuclear_nuclear__large_advanced_0,6,0,-1.222902529901621e-7
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,8.732811085470107e8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,7,0,-4.620798793485739e-9
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,-1.1253059098179672e-9
UT_NV,UT_NV_nuclear_nuclear__large_advanced_0,7,0,-5.855720379797536e-8
CA_S,CA_S_nuclear_1,3,1,2.862849516298566e8
NM,NM_nuclear_1,5,1,1.1025797642528544e8
AZ,AZ_onshore_wind_turbine_1,1,1,5.841479726557831e7
AZ,AZ_solar_photovoltaic_1,1,1,1.540319660196794e8
CA_N,CA_N_onshore_wind_turbine_1,2,1,3.695265456560478e7
CA_N,CA_N_solar_photovoltaic_1,2,1,1.8275562953999543e8
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.1401112054176083e8
CA_S,CA_S_solar_photovoltaic_1,3,1,4.319716606843175e8
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,4.916388582822564e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,8.17892952541782e7
NM,NM_onshore_wind_turbine_1,5,1,2.1842577888068485e8
NM,NM_solar_photovoltaic_1,5,1,6.071268939336917e7
PNW,PNW_onshore_wind_turbine_1,6,1,1.1229172755180314e8
PNW,PNW_solar_photovoltaic_1,6,1,1.088701987653832e8
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,3.261029729862251e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,2.3886895990537524e8
AZ,AZ_landbasedwind_class3_advanced_0,1,0,9.103028069799638e8
AZ,AZ_landbasedwind_class3_advanced_1,1,1,2.1470116819527645e7
AZ,AZ_landbasedwind_class3_advanced_2,1,2,0.0
AZ,AZ_landbasedwind_class3_advanced_3,1,3,0.0
AZ,AZ_landbasedwind_class3_advanced_4,1,4,0.0
AZ,AZ_landbasedwind_class3_advanced_5,1,5,0.0
AZ,AZ_landbasedwind_class3_advanced_6,1,6,0.0
AZ,AZ_landbasedwind_class3_advanced_7,1,7,0.0
AZ,AZ_landbasedwind_class3_advanced_8,1,8,0.0
AZ,AZ_landbasedwind_class3_advanced_9,1,9,0.0
AZ,AZ_utilitypv_class1_advanced_1,1,1,6.5609097214137115e7
AZ,AZ_utilitypv_class1_advanced_2,1,2,0.0
AZ,AZ_utilitypv_class1_advanced_3,1,3,0.0
AZ,AZ_utilitypv_class1_advanced_4,1,4,0.0
AZ,AZ_utilitypv_class1_advanced_5,1,5,0.0
CA_N,CA_N_landbasedwind_class3_advanced_0,2,0,6.053701986311963e8
