Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,5.562314373566527e8
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,5.422664105684464e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,-1.8310561245016291e-9
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,2.753677108557895e-11
AZ_nuclear_1,AZ_uranium,1,1.2143206514597195e8
AZ_other_peaker_1,AZ_naturalgas,1,-2.3834688907982124e-8
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,5.560125618166935e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,-6.773340754101644e-10
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.8015645764535294e-9
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,1.47341943838875e7
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,2.5010384413343707e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.186226263996414e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,6.537564884347802e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,164852.335003535
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,5.802813437166304e-9
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,-3.4490462863686843e-7
NM_conventional_steam_coal_1,NM_coal,5,3.242150720091222e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,6.876697489716731e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,1.3640692490497483e-9
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,0.0
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.6505584922055888e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,1.1208473370515931e7
PNW_nuclear_1,PNW_uranium,6,7.513074519750082e7
PNW_other_peaker_1,PNW_naturalgas,6,3.6909294041697667e6
