Time_Index,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test
175,0.0,0.0,0.015
176,0.208,0.155,0.472
177,0.855,0.755,0.756
178,0.889,0.836,0.944
179,0.822,0.822,1.0
180,0.8,0.774,1.0
181,0.8,0.758,1.0
182,0.81,0.785,1.0
183,0.851,0.822,0.96
184,0.777,0.77,0.807
185,0.172,0.447,0.108
186,0.0,0.006,0.001
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.017
200,0.265,0.137,0.491
201,0.46,0.671,0.79
202,0.627,0.804,0.941
203,0.181,0.805,1.0
204,0.256,0.769,1.0
205,0.676,0.752,1.0
206,0.884,0.778,0.997
207,0.85,0.813,0.887
208,0.838,0.798,0.778
209,0.3,0.472,0.171
210,0.0,0.013,0.003
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.018
224,0.03,0.094,0.479
225,0.1,0.407,0.755
226,0.747,0.828,0.927
227,0.785,0.806,1.0
228,0.68,0.775,1.0
229,0.737,0.544,1.0
230,0.622,0.324,1.0
231,0.567,0.463,0.946
232,0.062,0.156,0.784
233,0.025,0.038,0.09
234,0.0,0.0,0.001
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,0.0
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0,0.0,0.0
247,0.0,0.0,0.02
248,0.327,0.097,0.489
249,0.827,0.55,0.747
250,0.774,0.415,0.935
251,0.868,0.317,1.0
252,0.775,0.588,1.0
253,0.518,0.276,1.0
254,0.387,0.514,0.98
255,0.405,0.593,0.927
256,0.671,0.205,0.768
257,0.345,0.056,0.272
258,0.0,0.0,0.006
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
262,0.0,0.0,0.0
263,0.0,0.0,0.0
264,0.0,0.0,0.0
265,0.0,0.0,0.0
266,0.0,0.0,0.0
267,0.0,0.0,0.0
268,0.0,0.0,0.0
269,0.0,0.0,0.0
270,0.0,0.0,0.0
271,0.0,0.0,0.02
272,0.265,0.147,0.461
273,0.82,0.704,0.74
274,0.79,0.655,0.881
275,0.787,0.533,0.87
276,0.848,0.581,0.95
277,0.835,0.708,0.946
278,0.858,0.735,0.907
279,0.855,0.771,0.777
280,0.862,0.547,0.664
281,0.278,0.274,0.268
282,0.0,0.016,0.006
283,0.0,0.0,0.0
284,0.0,0.0,0.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.0,0.0
293,0.0,0.0,0.0
294,0.0,0.0,0.0
295,0.0,0.0,0.006
296,0.222,0.019,0.208
297,0.911,0.05,0.452
298,0.962,0.113,0.688
299,0.899,0.14,0.878
300,0.82,0.152,0.895
301,0.864,0.176,0.944
302,0.912,0.151,0.843
303,0.948,0.093,0.752
304,0.938,0.074,0.6
305,0.367,0.032,0.214
306,0.0,0.0,0.006
307,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.007
320,0.266,0.061,0.24
321,0.692,0.182,0.61
322,0.779,0.376,0.801
323,0.79,0.24,0.945
324,0.851,0.339,0.917
325,0.833,0.538,0.946
326,0.871,0.276,0.753
327,0.869,0.355,0.65
328,0.824,0.099,0.577
329,0.272,0.037,0.241
330,0.0,0.0,0.007
331,0.0,0.0,0.0
332,0.0,0.0,0.0
333,0.0,0.0,0.0
334,0.0,0.0,0.0
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,0.0,0.0,0.0
338,0.0,0.0,0.0
339,0.0,0.0,0.0
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.0,0.0,0.0
343,0.04,0.013,0.225
344,0.437,0.469,0.675
345,0.707,0.955,0.898
346,0.974,0.955,1.0
347,0.957,0.955,1.0
348,0.901,0.935,1.0
349,0.964,0.938,1.0
350,0.955,0.953,1.0
351,0.959,0.955,1.0
352,0.964,0.955,0.889
353,0.625,0.892,0.502
354,0.044,0.17,0.091
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.0,0.0,0.0
358,0.0,0.0,0.0
359,0.0,0.0,0.0
360,0.0,0.0,0.0
361,0.0,0.0,0.0
362,0.0,0.0,0.0
363,0.0,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.006,0.016,0.179
368,0.321,0.531,0.623
369,0.867,0.953,0.856
370,0.965,0.955,0.959
371,0.931,0.955,1.0
372,0.947,0.93,1.0
373,0.93,0.919,1.0
374,0.875,0.922,1.0
375,0.923,0.924,1.0
376,0.932,0.886,0.856
377,0.628,0.684,0.572
378,0.053,0.091,0.125
379,0.0,0.0,0.0
380,0.0,0.0,0.0
381,0.0,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,0.0,0.0,0.0
388,0.0,0.0,0.0
389,0.0,0.0,0.0
390,0.0,0.0,0.0
391,0.012,0.002,0.2
392,0.124,0.324,0.619
393,0.766,0.748,0.788
394,0.976,0.87,0.872
395,0.837,0.926,0.981
396,0.703,0.895,1.0
397,0.654,0.844,1.0
398,0.781,0.772,0.964
399,0.815,0.573,0.938
400,0.716,0.263,0.766
401,0.212,0.081,0.524
402,0.014,0.007,0.11
403,0.0,0.0,0.0
404,0.0,0.0,0.0
405,0.0,0.0,0.0
406,0.0,0.0,0.0
407,0.0,0.0,0.0
408,0.0,0.0,0.0
409,0.0,0.0,0.0
410,0.0,0.0,0.0
411,0.0,0.0,0.0
412,0.0,0.0,0.0
413,0.0,0.0,0.0
414,0.0,0.0,0.0
415,0.069,0.025,0.137
416,0.743,0.588,0.532
417,0.992,0.837,0.796
418,0.992,0.955,0.839
419,0.959,0.955,0.912
420,0.849,0.687,0.979
421,0.842,0.658,1.0
422,0.567,0.699,0.927
423,0.586,0.916,0.71
424,0.754,0.955,0.698
425,0.491,0.851,0.402
426,0.048,0.187,0.078
427,0.0,0.0,0.0
428,0.0,0.0,0.0
429,0.0,0.0,0.0
430,0.0,0.0,0.0
431,0.0,0.0,0.0
432,0.0,0.0,0.0
433,0.0,0.0,0.0
434,0.0,0.0,0.0
435,0.0,0.0,0.0
436,0.0,0.0,0.0
437,0.0,0.0,0.0
438,0.0,0.0,0.0
439,0.028,0.017,0.101
440,0.641,0.524,0.541
441,0.948,0.816,0.776
442,0.644,0.951,0.899
443,0.564,0.75,1.0
444,0.303,0.9,1.0
445,0.406,0.908,0.962
446,0.154,0.887,0.956
447,0.541,0.852,0.858
448,0.461,0.582,0.82
449,0.34,0.245,0.532
450,0.054,0.043,0.135
451,0.0,0.0,0.0
452,0.0,0.0,0.0
453,0.0,0.0,0.0
454,0.0,0.0,0.0
455,0.0,0.0,0.0
456,0.0,0.0,0.0
457,0.0,0.0,0.0
458,0.0,0.0,0.0
459,0.0,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.105,0.008,0.012
464,0.777,0.246,0.255
465,0.872,0.753,0.755
466,0.431,0.831,0.856
467,0.608,0.955,0.876
468,0.909,0.955,0.982
469,0.992,0.938,1.0
470,0.992,0.781,0.971
471,0.992,0.59,0.781
472,0.992,0.218,0.646
473,0.695,0.115,0.392
474,0.086,0.051,0.086
475,0.0,0.0,0.0
476,0.0,0.0,0.0
477,0.0,0.0,0.0
478,0.0,0.0,0.0
479,0.0,0.0,0.0
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,0.0,0.0,0.0
484,0.0,0.0,0.0
485,0.0,0.0,0.0
486,0.0,0.0,0.0
487,0.063,0.037,0.056
488,0.128,0.673,0.393
489,0.094,0.955,0.518
490,0.168,0.955,0.527
491,0.226,0.955,0.315
492,0.284,0.955,0.374
493,0.35,0.955,0.238
494,0.256,0.955,0.298
495,0.323,0.955,0.328
496,0.324,0.955,0.252
497,0.263,0.857,0.157
498,0.048,0.207,0.028
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,0.0,0.0,0.0
507,0.0,0.0,0.0
508,0.0,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.018
511,0.0,0.0,0.393
512,0.0,0.0,0.715
513,0.095,0.331,0.869
514,0.343,0.955,0.961
515,0.733,0.955,1.0
516,0.917,0.955,1.0
517,0.992,0.955,0.953
518,0.992,0.955,0.976
519,0.992,0.955,0.963
520,0.992,0.955,0.885
521,0.992,0.955,0.623
522,0.992,0.955,0.298
523,0.806,0.955,0.0
524,0.116,0.524,0.0
525,0.0,0.009,0.0
526,0.0,0.0,0.0
527,0.0,0.0,0.0
528,0.0,0.0,0.0
529,0.0,0.0,0.0
530,0.0,0.0,0.0
531,0.0,0.0,0.0
532,0.0,0.0,0.0
533,0.0,0.0,0.0
534,0.0,0.0,0.01
535,0.0,0.0,0.315
536,0.0,0.0,0.637
537,0.19,0.428,0.751
538,0.911,0.955,0.904
539,0.992,0.955,1.0
540,0.992,0.955,0.938
541,0.992,0.955,0.9
542,0.992,0.955,0.833
543,0.992,0.955,0.616
544,0.992,0.955,0.503
545,0.992,0.955,0.275
546,0.992,0.955,0.101
547,0.933,0.955,0.0
548,0.212,0.578,0.0
549,0.0,0.016,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.0
552,0.0,0.0,0.0
553,0.0,0.0,0.0
554,0.0,0.0,0.0
555,0.0,0.0,0.0
556,0.0,0.0,0.0
557,0.0,0.0,0.0
558,0.0,0.0,0.011
559,0.0,0.0,0.401
560,0.0,0.0,0.694
561,0.342,0.337,0.885
562,0.916,0.953,0.951
563,0.992,0.955,1.0
564,0.992,0.955,0.974
565,0.992,0.955,0.936
566,0.992,0.955,0.984
567,0.992,0.955,0.925
568,0.992,0.955,0.761
569,0.992,0.955,0.604
570,0.992,0.955,0.311
571,0.863,0.88,0.0
572,0.174,0.341,0.0
573,0.0,0.0,0.0
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,0.0,0.0,0.0
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,0.0,0.0,0.0
580,0.0,0.0,0.0
581,0.0,0.0,0.0
582,0.0,0.0,0.001
583,0.0,0.0,0.135
584,0.0,0.0,0.266
585,0.301,0.221,0.546
586,0.587,0.822,0.829
587,0.961,0.955,0.988
588,0.992,0.955,0.983
589,0.992,0.955,0.88
590,0.992,0.955,0.661
591,0.992,0.955,0.315
592,0.992,0.955,0.056
593,0.992,0.955,0.201
594,0.95,0.955,0.062
595,0.331,0.807,0.0
596,0.105,0.256,0.0
597,0.0,0.0,0.0
598,0.0,0.0,0.0
599,0.0,0.0,0.0
600,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.009
608,0.01,0.004,0.034
609,0.485,0.545,0.2
610,0.992,0.955,0.591
611,0.992,0.955,0.888
612,0.992,0.955,0.88
613,0.992,0.955,0.899
614,0.992,0.955,0.723
615,0.992,0.955,0.583
616,0.992,0.955,0.373
617,0.992,0.955,0.239
618,0.763,0.955,0.091
619,0.287,0.955,0.0
620,0.064,0.68,0.0
621,0.0,0.032,0.0
622,0.0,0.0,0.0
623,0.0,0.0,0.0
624,0.0,0.0,0.0
625,0.0,0.0,0.0
626,0.0,0.0,0.0
627,0.0,0.0,0.0
628,0.0,0.0,0.0
629,0.0,0.0,0.0
630,0.0,0.0,0.002
631,0.0,0.0,0.219
632,0.011,0.0,0.376
633,0.439,0.397,0.7
634,0.638,0.942,0.784
635,0.964,0.955,0.896
636,0.992,0.955,0.853
637,0.992,0.955,0.974
638,0.992,0.955,0.956
639,0.992,0.955,0.897
640,0.992,0.955,0.736
641,0.992,0.955,0.539
642,0.992,0.906,0.262
643,0.943,0.594,0.0
644,0.215,0.221,0.0
645,0.0,0.0,0.0
646,0.0,0.0,0.0
647,0.0,0.0,0.0
648,0.0,0.0,0.0
649,0.0,0.0,0.0
650,0.0,0.0,0.0
651,0.0,0.0,0.0
652,0.0,0.0,0.0
653,0.0,0.0,0.0
654,0.0,0.0,0.005
655,0.0,0.0,0.389
656,0.011,0.0,0.675
657,0.089,0.123,0.9
658,0.808,0.337,0.993
659,0.992,0.769,1.0
660,0.992,0.921,0.985
661,0.881,0.798,0.986
662,0.992,0.182,0.84
663,0.992,0.183,0.609
664,0.992,0.164,0.485
665,0.992,0.131,0.281
666,0.789,0.139,0.089
667,0.379,0.551,0.0
668,0.097,0.04,0.0
669,0.0,0.0,0.0
670,0.0,0.0,0.0
671,0.0,0.0,0.0
672,0.0,0.0,0.0
673,0.0,0.0,0.0
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.125
679,0.0,0.0,0.29
680,0.154,0.01,0.379
681,0.825,0.076,0.251
682,0.992,0.348,0.44
683,0.992,0.604,0.694
684,0.992,0.955,0.499
685,0.992,0.751,0.441
686,0.992,0.771,0.624
687,0.992,0.678,0.717
688,0.992,0.661,0.686
689,0.992,0.812,0.618
690,0.992,0.733,0.232
691,0.973,0.715,0.01
692,0.453,0.695,0.0
693,0.017,0.052,0.0
694,0.0,0.0,0.0
695,0.0,0.0,0.0
696,0.0,0.0,0.0
697,0.0,0.0,0.0
698,0.0,0.0,0.0
699,0.0,0.0,0.0
700,0.0,0.0,0.0
701,0.0,0.0,0.0
702,0.0,0.0,0.218
703,0.0,0.0,0.566
704,0.137,0.012,0.823
705,0.83,0.258,0.95
706,0.992,0.862,1.0
707,0.992,0.955,1.0
708,0.992,0.955,0.998
709,0.992,0.955,0.987
710,0.992,0.955,0.969
711,0.992,0.955,0.899
712,0.992,0.955,0.658
713,0.992,0.955,0.567
714,0.992,0.955,0.334
715,0.992,0.955,0.018
716,0.436,0.652,0.0
717,0.017,0.049,0.0
718,0.0,0.0,0.0
719,0.0,0.0,0.0
720,0.0,0.0,0.0
721,0.0,0.0,0.0
722,0.0,0.0,0.0
723,0.0,0.0,0.0
724,0.0,0.0,0.0
725,0.0,0.0,0.0
726,0.0,0.0,0.235
727,0.0,0.0,0.599
728,0.185,0.079,0.849
729,0.905,0.719,0.974
730,0.992,0.955,1.0
731,0.992,0.955,1.0
732,0.992,0.955,1.0
733,0.992,0.955,1.0
734,0.992,0.955,0.99
735,0.992,0.955,0.936
736,0.992,0.955,0.881
737,0.992,0.955,0.703
738,0.992,0.955,0.258
739,0.992,0.955,0.011
740,0.491,0.7,0.0
741,0.018,0.06,0.0
742,0.0,0.0,0.0
743,0.0,0.0,0.0
744,0.0,0.0,0.0
745,0.0,0.0,0.0
746,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.0,0.0,0.187
751,0.0,0.0,0.538
752,0.157,0.09,0.633
753,0.767,0.749,0.787
754,0.964,0.955,0.586
755,0.992,0.955,0.935
756,0.992,0.955,0.963
757,0.992,0.955,0.642
758,0.992,0.955,0.776
759,0.992,0.955,0.547
760,0.992,0.955,0.322
761,0.992,0.955,0.243
762,0.992,0.955,0.22
763,0.992,0.955,0.007
764,0.478,0.702,0.0
765,0.017,0.067,0.0
766,0.0,0.0,0.0
767,0.0,0.0,0.0
768,0.0,0.0,0.0
769,0.0,0.0,0.0
770,0.0,0.0,0.0
771,0.0,0.0,0.0
772,0.0,0.0,0.0
773,0.0,0.0,0.001
774,0.0,0.0,0.264
775,0.0,0.0,0.629
776,0.156,0.0,0.845
777,0.879,0.031,0.984
778,0.992,0.08,1.0
779,0.992,0.123,1.0
780,0.992,0.165,1.0
781,0.992,0.199,1.0
782,0.992,0.22,0.904
783,0.992,0.22,0.805
784,0.992,0.325,0.871
785,0.992,0.884,0.483
786,0.992,0.788,0.221
787,0.985,0.237,0.01
788,0.475,0.155,0.0
789,0.018,0.0,0.0
790,0.0,0.0,0.0
791,0.0,0.0,0.0
792,0.0,0.0,0.0
793,0.0,0.0,0.0
794,0.0,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,0.0
797,0.0,0.0,0.001
798,0.0,0.0,0.258
799,0.0,0.0,0.607
800,0.171,0.039,0.825
801,0.909,0.615,0.981
802,0.992,0.888,1.0
803,0.992,0.49,1.0
804,0.992,0.775,1.0
805,0.992,0.953,1.0
806,0.992,0.485,0.999
807,0.992,0.788,0.924
808,0.992,0.918,0.832
809,0.992,0.712,0.677
810,0.992,0.715,0.392
811,0.989,0.772,0.03
812,0.459,0.466,0.0
813,0.017,0.019,0.0
814,0.0,0.0,0.0
815,0.0,0.0,0.0
816,0.0,0.0,0.0
817,0.0,0.0,0.0
818,0.0,0.0,0.0
819,0.0,0.0,0.0
820,0.0,0.0,0.0
821,0.0,0.0,0.001
822,0.0,0.0,0.281
823,0.0,0.0,0.62
824,0.187,0.059,0.827
825,0.856,0.619,0.944
826,0.992,0.953,0.962
827,0.992,0.955,1.0
828,0.992,0.955,1.0
829,0.992,0.955,1.0
830,0.992,0.955,0.983
831,0.992,0.955,0.931
832,0.992,0.955,0.874
833,0.992,0.896,0.707
834,0.992,0.885,0.408
835,0.991,0.83,0.036
836,0.476,0.596,0.0
837,0.026,0.059,0.0
838,0.0,0.0,0.0
839,0.0,0.0,0.0
840,0.0,0.0,0.0
841,0.0,0.0,0.0
842,0.0,0.0,0.0
843,0.0,0.0,0.0
844,0.0,0.0,0.0
845,0.0,0.0,0.011
846,0.0,0.0,0.279
847,0.0,0.0,0.607
848,0.284,0.194,0.81
849,0.874,0.81,0.9
850,0.992,0.955,0.92
851,0.992,0.955,0.909
852,0.992,0.955,0.806
853,0.992,0.955,0.835
854,0.992,0.955,0.884
855,0.992,0.955,0.78
856,0.992,0.955,0.575
857,0.992,0.955,0.241
858,0.992,0.462,0.108
859,0.968,0.229,0.008
860,0.595,0.609,0.0
861,0.089,0.177,0.0
862,0.0,0.0,0.0
863,0.0,0.0,0.0
864,0.0,0.0,0.0
865,0.0,0.0,0.0
866,0.0,0.0,0.0
867,0.0,0.0,0.0
868,0.0,0.0,0.0
869,0.0,0.0,0.007
870,0.0,0.0,0.162
871,0.0,0.0,0.366
872,0.293,0.076,0.352
873,0.904,0.432,0.462
874,0.992,0.531,0.601
875,0.992,0.939,0.618
876,0.992,0.955,0.759
877,0.992,0.955,0.83
878,0.992,0.955,0.651
879,0.992,0.955,0.652
880,0.992,0.955,0.749
881,0.992,0.955,0.658
882,0.992,0.955,0.407
883,0.949,0.955,0.102
884,0.633,0.787,0.0
885,0.085,0.235,0.0
886,0.0,0.0,0.0
887,0.0,0.0,0.0
888,0.0,0.0,0.0
889,0.0,0.0,0.0
890,0.0,0.0,0.0
891,0.0,0.0,0.0
892,0.0,0.0,0.0
893,0.0,0.0,0.016
894,0.0,0.0,0.33
895,0.0,0.0,0.645
896,0.277,0.268,0.83
897,0.862,0.918,0.938
898,0.992,0.955,0.985
899,0.992,0.955,0.981
900,0.992,0.955,0.921
901,0.992,0.955,0.891
902,0.992,0.955,0.927
903,0.992,0.955,0.905
904,0.992,0.955,0.862
905,0.992,0.955,0.725
906,0.992,0.955,0.483
907,0.949,0.955,0.149
908,0.594,0.843,0.0
909,0.099,0.262,0.0
910,0.0,0.0,0.0
911,0.0,0.0,0.0
912,0.0,0.0,0.0
913,0.0,0.0,0.0
914,0.0,0.0,0.0
915,0.0,0.0,0.0
916,0.0,0.0,0.0
917,0.0,0.0,0.012
918,0.0,0.0,0.27
919,0.0,0.0,0.56
920,0.261,0.188,0.734
921,0.837,0.855,0.795
922,0.992,0.955,0.859
923,0.992,0.955,0.86
924,0.992,0.955,0.841
925,0.992,0.955,0.896
926,0.992,0.955,0.891
927,0.992,0.955,0.888
928,0.992,0.955,0.848
929,0.992,0.955,0.728
930,0.992,0.955,0.45
931,0.975,0.955,0.133
932,0.577,0.902,0.0
933,0.098,0.323,0.0
934,0.0,0.0,0.0
935,0.0,0.0,0.0
936,0.0,0.0,0.0
937,0.0,0.0,0.0
938,0.0,0.0,0.0
939,0.0,0.0,0.0
940,0.0,0.0,0.0
941,0.0,0.0,0.013
942,0.0,0.0,0.298
943,0.0,0.0,0.596
944,0.319,0.261,0.778
945,0.909,0.909,0.864
946,0.992,0.955,0.922
947,0.992,0.955,0.81
948,0.992,0.955,0.811
949,0.992,0.955,0.824
950,0.992,0.955,0.779
951,0.992,0.955,0.691
952,0.992,0.955,0.457
953,0.992,0.955,0.321
954,0.992,0.955,0.217
955,0.958,0.955,0.05
956,0.583,0.858,0.0
957,0.087,0.293,0.0
958,0.0,0.0,0.0
959,0.0,0.0,0.0
960,0.0,0.0,0.0
961,0.0,0.0,0.0
962,0.0,0.0,0.0
963,0.0,0.0,0.0
964,0.0,0.0,0.0
965,0.0,0.0,0.006
966,0.0,0.0,0.163
967,0.0,0.0,0.439
968,0.364,0.267,0.688
969,0.943,0.9,0.894
970,0.992,0.955,0.961
971,0.992,0.955,0.999
972,0.992,0.955,0.964
973,0.992,0.955,0.937
974,0.992,0.955,0.995
975,0.992,0.955,0.965
976,0.992,0.955,0.913
977,0.992,0.955,0.767
978,0.992,0.955,0.49
979,0.946,0.955,0.151
980,0.568,0.865,0.0
981,0.055,0.312,0.0
982,0.0,0.0,0.0
983,0.0,0.0,0.0
984,0.0,0.0,0.0
985,0.0,0.0,0.0
986,0.0,0.0,0.0
987,0.0,0.0,0.0
988,0.0,0.0,0.0
989,0.0,0.0,0.019
990,0.0,0.0,0.366
991,0.0,0.0,0.682
992,0.155,0.277,0.877
993,0.79,0.899,0.989
994,0.992,0.955,1.0
