Time_Index,BuyPrice_1,SellPrice_1
1,36.0,35.0
2,36.0,35.0
3,35.0,34.0
4,35.0,34.0
5,35.0,34.0
6,35.0,34.0
7,35.0,34.0
8,35.0,34.0
9,22.0,21.0
10,10.0,9.0
11,10.0,9.0
12,10.0,9.0
13,10.0,9.0
14,10.0,9.0
15,10.0,9.0
16,10.0,9.0
17,13.0,12.0
18,36.0,35.0
19,36.0,35.0
20,36.0,35.0
21,36.0,35.0
22,36.0,35.0
23,36.0,35.0
24,36.0,35.0
25,36.0,35.0
26,36.0,35.0
27,36.0,35.0
28,36.0,35.0
29,36.0,35.0
30,36.0,35.0
31,36.0,35.0
32,36.0,35.0
33,36.0,35.0
34,21.0,20.0
35,21.0,20.0
36,21.0,20.0
37,15.0,14.0
38,21.0,20.0
39,21.0,20.0
40,21.0,20.0
41,34.0,33.0
42,42.0,41.0
43,42.0,41.0
44,42.0,41.0
45,42.0,41.0
46,42.0,41.0
47,42.0,41.0
48,42.0,41.0
49,39.0,38.0
50,36.0,35.0
51,35.0,34.0
52,34.0,33.0
53,34.0,33.0
54,34.0,33.0
55,35.0,34.0
56,36.0,35.0
57,23.0,22.0
58,22.0,21.0
59,22.0,21.0
60,22.0,21.0
61,20.0,19.0
62,22.0,21.0
63,22.0,21.0
64,22.0,21.0
65,36.0,35.0
66,42.0,41.0
67,42.0,41.0
68,42.0,41.0
69,42.0,41.0
70,42.0,41.0
71,42.0,41.0
72,42.0,41.0
73,41.0,40.0
74,40.0,39.0
75,39.0,38.0
76,38.0,37.0
77,37.0,36.0
78,37.0,36.0
79,38.0,37.0
80,38.0,37.0
81,30.0,29.0
82,9.5,8.5
83,9.5,8.5
84,9.5,8.5
85,9.5,8.5
86,9.5,8.5
87,9.5,8.5
88,9.5,8.5
89,28.5,27.5
90,42.0,41.0
91,42.0,41.0
92,42.0,41.0
93,42.0,41.0
94,42.0,41.0
95,42.0,41.0
96,42.0,41.0
97,41.0,40.0
98,39.0,38.0
99,38.0,37.0
100,38.0,37.0
101,38.0,37.0
102,39.0,38.0
103,41.0,40.0
104,41.0,40.0
105,40.0,39.0
106,33.0,32.0
107,33.0,32.0
108,33.0,32.0
109,33.0,32.0
110,33.0,32.0
111,33.0,32.0
112,33.0,32.0
113,36.0,35.0
114,39.0,38.0
115,39.0,38.0
116,39.0,38.0
117,39.0,38.0
118,39.0,38.0
119,39.0,38.0
120,39.0,38.0
121,36.0,35.0
122,36.0,35.0
123,36.0,35.0
124,36.0,35.0
125,36.0,35.0
126,37.0,36.0
127,39.0,38.0
128,39.0,38.0
129,39.0,38.0
130,31.0,30.0
131,28.0,27.0
132,28.0,27.0
133,28.0,27.0
134,28.0,27.0
135,28.0,27.0
136,28.0,27.0
137,33.0,32.0
138,43.0,42.0
139,43.0,42.0
140,43.0,42.0
141,43.0,42.0
142,43.0,42.0
143,43.0,42.0
144,43.0,42.0
145,43.0,42.0
146,39.0,38.0
147,39.0,38.0
148,39.0,38.0
149,39.0,38.0
150,39.0,38.0
151,42.0,41.0
152,42.0,41.0
153,38.0,37.0
154,23.0,22.0
155,23.0,22.0
156,23.0,22.0
157,23.0,22.0
158,23.0,22.0
159,23.0,22.0
160,23.0,22.0
161,32.0,31.0
162,43.0,42.0
163,43.0,42.0
164,43.0,42.0
165,43.0,42.0
166,43.0,42.0
167,43.0,42.0
168,43.0,42.0
169,43.0,42.0
170,38.0,37.0
171,37.0,36.0
172,37.0,36.0
173,37.0,36.0
174,37.0,36.0
175,40.0,39.0
176,40.0,39.0
177,36.0,35.0
178,23.0,22.0
179,23.0,22.0
180,23.0,22.0
181,23.0,22.0
182,23.0,22.0
183,23.0,22.0
184,23.0,22.0
185,25.0,24.0
186,39.0,38.0
187,39.0,38.0
188,39.0,38.0
189,39.0,38.0
190,39.0,38.0
191,39.0,38.0
192,39.0,38.0
193,36.0,35.0
194,36.0,35.0
195,36.0,35.0
196,36.0,35.0
197,36.0,35.0
198,36.0,35.0
199,39.0,38.0
200,39.0,38.0
201,34.0,33.0
202,22.0,21.0
203,22.0,21.0
204,22.0,21.0
205,22.0,21.0
206,22.0,21.0
207,22.0,21.0
208,22.0,21.0
209,32.0,31.0
210,39.0,38.0
211,39.0,38.0
212,39.0,38.0
213,39.0,38.0
214,39.0,38.0
215,39.0,38.0
216,39.0,38.0
217,39.0,38.0
218,37.0,36.0
219,36.0,35.0
220,36.0,35.0
221,36.0,35.0
222,36.0,35.0
223,38.0,37.0
224,39.0,38.0
225,32.0,31.0
226,11.5,10.5
227,11.5,10.5
228,11.5,10.5
229,11.5,10.5
230,11.5,10.5
231,11.5,10.5
232,11.5,10.5
233,22.0,21.0
234,41.0,40.0
235,41.0,40.0
236,41.0,40.0
237,41.0,40.0
238,41.0,40.0
239,41.0,40.0
240,41.0,40.0
241,39.0,38.0
242,38.0,37.0
243,36.0,35.0
244,36.0,35.0
245,36.0,35.0
246,36.0,35.0
247,39.0,38.0
248,39.0,38.0
249,31.0,30.0
250,12.5,11.5
251,12.5,11.5
252,12.5,11.5
253,12.0,11.0
254,12.5,11.5
255,12.5,11.5
256,12.5,11.5
257,22.0,21.0
258,40.0,39.0
259,40.0,39.0
260,40.0,39.0
261,40.0,39.0
