Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,1.3493055988946645e7,0.0,1.3493055988946645e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,7.5126674699694e7,0.0,0.0,0.0,7.5126674699694e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,1.1345626306726858e7,0.0,0.0,0.0,1.1345626306726858e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.7822397477082327e7,0.0,0.0,1.7822397477082327e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,4.927717422006987e7,0.0,4.927717422006987e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,1.4586329155246902e8,0.0,1.4586329155246902e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,3.301869804311174e7,0.0,3.301869804311174e7
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,1.2461002981623452e7,0.0,1.2461002981623452e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,2.7144859464244343e7,0.0,2.7144859464244343e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,2.693470953272528e6,0.0,2.693470953272528e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610456e8,0.0,0.0,0.0,6.382061138610456e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.74302113804181e8,0.0,0.0,0.0,2.74302113804181e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.513566121504748e7,0.0,0.0,0.0,3.513566121504748e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930212001e8,0.0,0.0,0.0,8.041707930212001e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046695e8,0.0,0.0,0.0,5.0774898056046695e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.3045669512797624e7,0.0,0.0,0.0,3.3045669512797624e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498609e6,0.0,0.0,0.0,2.0899917022498609e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4454314675668925e8,0.0,0.0,4.4454314675668925e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3507102668583304e8,0.0,0.0,2.3507102668583304e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.922934702290006e8,0.0,0.0,1.922934702290006e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.094232084440595e7,0.0,0.0,7.094232084440595e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0677581172623027e7,0.0,0.0,3.0677581172623027e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627225e7,2.0814798359627225e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.938198802091873e7,8.938198802091873e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.301590358755223e7,8.301590358755223e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.5475937741411153e7,1.5475937741411153e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,216257.64529482837,216257.64529482837
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.120621720074607e8,0.0,0.0,4.120621720074607e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.568108525908957e7,0.0,0.0,8.568108525908957e7
PNW,PNW_nuclear_1,6,1,0.0,7.631272083356193e7,0.0,0.0,7.631272083356193e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8345551567894515e7,0.0,0.0,1.8345551567894515e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.157641072186452e8,0.0,0.0,2.157641072186452e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.1913203549496657e8,0.0,0.0,5.1913203549496657e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3520810738130566e8,0.0,0.0,1.3520810738130566e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2907076496955384e7,0.0,0.0,2.2907076496955384e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.135161465054777e6,0.0,0.0,8.135161465054777e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,3.3634123541223094e7,0.0,3.3634123541223094e7
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,7.252393303131099e7,0.0,7.252393303131099e7
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,5.190477418363055e8,0.0,0.0,0.0,5.190477418363055e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
