Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,1.1181777734248476e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,2.564324168581102e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3.8966245813597634e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.6605275100479278e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.4135437233032725e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,5.316619212669621e7
AZ,AZ_conventional_steam_coal_1,1,1,2.359774549798452e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,4.694037371883063e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,4.5851388053490645e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,4.5895783000188816e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-2.610971798588358e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,4.798799035400579e-8
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,1.396145721706966e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,3.876193648872682e-9
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,2.6921940615341764e7
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.255967713417449e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,174478.98564045908
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,6.581618966953313e-10
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,6.383079654109225e-10
NM,NM_conventional_steam_coal_1,5,1,4.241735415187913e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,6.187586172511983e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,-1.4069091024824668e-9
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,0.0
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.4185761595674387e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.0775984708203388e7
PNW,PNW_nuclear_1,6,1,2.2011946696346474e8
PNW,PNW_other_peaker_1,6,1,2.313076357770491e6
UT_NV,UT_NV_conventional_steam_coal_1,7,1,6.309578703002857e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,1.106380166367341e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,-1.256104277231152e-11
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-1.2088953074565578e-11
UT_NV,UT_NV_other_peaker_1,7,1,0.0
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,3.921212154776815e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,4.43640181450237e-7
