Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,6.864405636915894e6,0.0,6.864405636915894e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,3.7152262341369838e6,0.0,0.0,0.0,3.7152262341369838e6
CA_S,CA_S_conventional_hydroelectric_1,3,1,496120.77209693345,0.0,0.0,0.0,496120.77209693345
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,4.88547160978592e6,0.0,0.0,4.88547160978592e6
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,3.612267204959204e7,0.0,0.0,3.612267204959204e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.5517627505912393e7,0.0,0.0,1.5517627505912393e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,1.9964786075030994e8,0.0,1.9964786075030994e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,5.19195060776024e8,0.0,5.19195060776024e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.175288501635928e8,0.0,1.175288501635928e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,4.4354485158776015e7,0.0,4.4354485158776015e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,9.66211361974192e7,0.0,9.66211361974192e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,9.587311518880323e6,0.0,9.587311518880323e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,2.528652190141553e8,0.0,0.0,0.0,2.528652190141553e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,1.0868191729395095e8,0.0,0.0,0.0,1.0868191729395095e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,1.392118701997354e7,0.0,0.0,0.0,1.392118701997354e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,3.1862249402763736e8,0.0,0.0,0.0,3.1862249402763736e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,2.0117647635320354e8,0.0,0.0,0.0,2.0117647635320354e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,1.3093106251003906e7,0.0,0.0,0.0,1.3093106251003906e7
CA_S,CA_S_other_peaker_1,3,1,828080.768969637,0.0,0.0,0.0,828080.768969637
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.342420916485423e8,0.0,0.0,4.342420916485423e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.2962390728271964e8,0.0,0.0,2.2962390728271964e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.8783760211312127e8,0.0,0.0,1.8783760211312127e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,6.929842921802567e7,0.0,0.0,6.929842921802567e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,2.996671327026212e7,0.0,0.0,2.996671327026212e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,1.357965664856968e7,1.357965664856968e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,5.831316195908525e7,5.831316195908525e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,5.415990333475e7,5.415990333475e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.0096562897800187e7,1.0096562897800187e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,141087.34180332138,141087.34180332138
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.025137734486256e8,0.0,0.0,4.025137734486256e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.369566362472388e7,0.0,0.0,8.369566362472388e7
PNW,PNW_nuclear_1,6,1,0.0,7.454438507471731e7,0.0,0.0,7.454438507471731e7
PNW,PNW_other_peaker_1,6,1,0.0,1.7920444266007204e7,0.0,0.0,1.7920444266007204e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1076437215347746e8,0.0,0.0,2.1076437215347746e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.0710258965814865e8,0.0,0.0,5.0710258965814865e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.3207503430310252e8,0.0,0.0,1.3207503430310252e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2376268499839116e7,0.0,0.0,2.2376268499839116e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,7.946651649581075e6,0.0,0.0,7.946651649581075e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,1.2616545750196385e8,0.0,1.2616545750196385e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0,1.2507223901183198e8,0.0,0.0,1.2507223901183198e8
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_nuclear_nuclear__large_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,0.0,1.4617823710199661e9,0.0,0.0,1.4617823710199661e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0,6.596948101789206e6,0.0,0.0,6.596948101789206e6
PNW,PNW_nuclear_nuclear__large_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,0.0,1.404596624461118e9,0.0,0.0,1.404596624461118e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_nuclear_nuclear__large_conservative_0,7,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_nuclear_1,3,1,3.180006967242474e7,0.0,0.0,0.0,3.180006967242474e7
NM,NM_nuclear_1,5,1,0.0,0.0,0.0,4.513031345933744e7,4.513031345933744e7
AZ,AZ_onshore_wind_turbine_1,1,1,0.0,0.0,1.324747218368489e7,0.0,1.324747218368489e7
AZ,AZ_solar_photovoltaic_1,1,1,0.0,0.0,1.2298697882980328e7,0.0,1.2298697882980328e7
CA_N,CA_N_onshore_wind_turbine_1,2,1,2.0671400513967115e6,0.0,0.0,0.0,2.0671400513967115e6
CA_N,CA_N_solar_photovoltaic_1,2,1,1.8259910820628382e7,0.0,0.0,0.0,1.8259910820628382e7
CA_S,CA_S_onshore_wind_turbine_1,3,1,1.2398099804505719e7,0.0,0.0,0.0,1.2398099804505719e7
CA_S,CA_S_solar_photovoltaic_1,3,1,2.463235756088366e7,0.0,0.0,0.0,2.463235756088366e7
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,0.0,2.656945770119469e8,0.0,0.0,2.656945770119469e8
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,0.0,1.3059122762282923e7,0.0,0.0,1.3059122762282923e7
NM,NM_onshore_wind_turbine_1,5,1,0.0,0.0,0.0,1.1185892274309763e8,1.1185892274309763e8
NM,NM_solar_photovoltaic_1,5,1,0.0,0.0,0.0,9.76168789044819e6,9.76168789044819e6
PNW,PNW_onshore_wind_turbine_1,6,1,0.0,4.3061155782388754e7,0.0,0.0,4.3061155782388754e7
PNW,PNW_solar_photovoltaic_1,6,1,0.0,2.4550731984492462e7,0.0,0.0,2.4550731984492462e7
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,0.0,1.3199678938926598e6,0.0,0.0,1.3199678938926598e6
UT_NV,UT_NV_solar_photovoltaic_1,7,1,0.0,3.7964716582250714e7,0.0,0.0,3.7964716582250714e7
AZ,AZ_landbasedwind_class3_conservative_0,1,0,0.0,0.0,2.420777803176551e8,0.0,2.420777803176551e8
AZ,AZ_landbasedwind_class3_conservative_1,1,1,0.0,0.0,1.0462289911266883e8,0.0,1.0462289911266883e8
AZ,AZ_landbasedwind_class3_conservative_2,1,2,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_3,1,3,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_4,1,4,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_5,1,5,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_6,1,6,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_7,1,7,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_8,1,8,0.0,0.0,0.0,0.0,0.0
AZ,AZ_landbasedwind_class3_conservative_9,1,9,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_1,1,1,0.0,0.0,3.639693852928755e7,0.0,3.639693852928755e7
AZ,AZ_utilitypv_class1_conservative_2,1,2,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_3,1,3,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_4,1,4,0.0,0.0,0.0,0.0,0.0
AZ,AZ_utilitypv_class1_conservative_5,1,5,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_0,2,0,5.435996663769872e7,0.0,0.0,0.0,5.435996663769872e7
CA_N,CA_N_landbasedwind_class3_conservative_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_2,2,2,2.5212516371937077e7,0.0,0.0,0.0,2.5212516371937077e7
CA_N,CA_N_landbasedwind_class3_conservative_3,2,3,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_4,2,4,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_5,2,5,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_6,2,6,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_7,2,7,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_8,2,8,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_landbasedwind_class3_conservative_9,2,9,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_conservative_1,2,1,9.54166186488253e7,0.0,0.0,0.0,9.54166186488253e7
CA_N,CA_N_utilitypv_class1_conservative_2,2,2,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_conservative_3,2,3,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_conservative_4,2,4,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_utilitypv_class1_conservative_5,2,5,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_landbasedwind_class3_conservative_0,3,0,1.7881001699506678e7,0.0,0.0,0.0,1.7881001699506678e7
CA_S,CA_S_landbasedwind_class3_conservative_1,3,1,4.308179428567998e6,0.0,0.0,0.0,4.308179428567998e6
