Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,0.0
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,5.466006041545804e8
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,5.7683434123303555e6
AZ_nuclear_1,AZ_uranium,1,1.2567531522034034e8
AZ_other_peaker_1,AZ_naturalgas,1,7.035500228038513e6
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,8.188882891826043e8
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,8.943196018901208e-11
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-3.387035599189423e-12
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,3.519500032686281e8
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,1.424002756981021e-11
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,4.1200259654881276e7
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,8.652848113050541e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,309079.1005334416
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,1.5426069564585178e-11
NM_conventional_steam_coal_1,NM_coal,5,3.624401709683872e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,2.4402648929406345e7
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,12192.801410430096
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,226.46784000000014
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,2.3324524778591898e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,7.973190833580281e6
PNW_nuclear_1,PNW_uranium,6,7.886396675314346e7
PNW_other_peaker_1,PNW_naturalgas,6,2.0600022488571422e6
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,5.11966650540355e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,1.4216765552423745e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,4.8220598225157125e-9
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_conservative_0,AZ_uranium,1,-1.857448357594384e-7
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,2.6576128147683354e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas,2,-2.1390541846163362e-10
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,1.494153990019445e-9
CA_N_nuclear_nuclear__large_conservative_0,CA_N_uranium,2,-4.217942498124794e-8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,1.6476407316596513e-10
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas,3,-1.7120976186621054e-10
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,-8.698855754484417e-8
CA_S_nuclear_nuclear__large_conservative_0,CA_S_uranium,3,-2.4541643598514395e-8
