Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,6.46619692595458e8
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.3172763292940102e9
CA_S,CA_S_conventional_hydroelectric_1,3,1,6.347852626595826e8
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,9.348889537028071e8
PNW,PNW_conventional_hydroelectric_1,6,1,8.549362253438219e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,7.026286585997283e8
AZ,AZ_conventional_steam_coal_1,1,1,4.66364875888066e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,3.7672021832842064e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,1.368684670794736e-10
AZ,AZ_natural_gas_steam_turbine_1,1,1,5.536357618962164e-11
AZ,AZ_nuclear_1,1,1,2.2570091170287337e9
AZ,AZ_other_peaker_1,1,1,-1.0563124970714574e-8
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,9.973779899137931e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,9.332892474339774e-9
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,3.5331416269490825e-8
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,9.40128356658978e6
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,7.354604759599725e-7
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,-6.422818185702152e-9
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,4.834126460037591e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,6.109060764504945e6
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,3.5040993127552087e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,599726.7976277355
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,370091.4014037891
NM,NM_conventional_steam_coal_1,5,1,2.986812229991313e8
NM,NM_natural_gas_fired_combined_cycle_1,5,1,2.0160916155512596e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,8.861584451263409e-13
NM,NM_natural_gas_steam_turbine_1,5,1,-5.798883937413571e-9
NM,NM_other_peaker_1,5,1,-5.101124294210119e-10
PNW,PNW_conventional_steam_coal_1,6,1,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,1.0408574697506614e9
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,1.745943817379591e8
PNW,PNW_nuclear_1,6,1,1.3642873123485823e9
PNW,PNW_other_peaker_1,6,1,4.1766694779945694e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,3.8527930747428412e9
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,2.607942076406924e9
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,3.42379664949191e6
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,-1.545787591907567e-7
UT_NV,UT_NV_other_peaker_1,7,1,-3.796751976815561e-11
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,9.35599251654797e8
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,1,0,6.668380166099395e-8
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,-7.172418641320656e-11
AZ,AZ_nuclear_nuclear__large_moderate_0,1,0,4.9783015378057375e-9
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,5.0410157078316844e-11
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,2,0,1.5373779965742723e-9
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,2.2701338772156427e-8
CA_N,CA_N_nuclear_nuclear__large_moderate_0,2,0,-6.35028198797591e-6
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,2.219064413015548e-9
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,3,0,3.8022004931391565e-9
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,1.3215923258988224e-8
CA_S,CA_S_nuclear_nuclear__large_moderate_0,3,0,1.237870539690057e10
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,-5.609979203576423e-11
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,4,0,-9.265731361935508e-11
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,5.805270410082287e-9
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_moderate_0,4,0,5.0471182710162575e-8
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,5,0,-1.2154634285608727e-9
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,-7.497826306587663e-10
NM,NM_nuclear_nuclear__large_moderate_0,5,0,-7.433153522244687e-9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,7.190817342433498e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,6,0,-8.24212134880441e-10
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,-1.2810592207573126e-9
PNW,PNW_nuclear_nuclear__large_moderate_0,6,0,-3.762622542858723e-8
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,7,0,6.426934731156683e9
UT_NV,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,7,0,-5.697563571040426e-9
UT_NV,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,7,0,8.563686969910713e-10
UT_NV,UT_NV_nuclear_nuclear__large_moderate_0,7,0,-4.506103311046574e-7
CA_S,CA_S_nuclear_1,3,1,1.4307061997548735e9
NM,NM_nuclear_1,5,1,1.0420393677604066e9
AZ,AZ_onshore_wind_turbine_1,1,1,5.850054205083574e8
AZ,AZ_solar_photovoltaic_1,1,1,1.982618217628265e9
CA_N,CA_N_onshore_wind_turbine_1,2,1,9.442041259252453e8
CA_N,CA_N_solar_photovoltaic_1,2,1,2.5661893637743587e9
CA_S,CA_S_onshore_wind_turbine_1,3,1,2.760707102432587e9
CA_S,CA_S_solar_photovoltaic_1,3,1,5.562714436213386e9
MT_WY_CO,MT_WY_CO_onshore_wind_turbine_1,4,1,6.130648786479512e9
MT_WY_CO,MT_WY_CO_solar_photovoltaic_1,4,1,8.181294899385736e8
NM,NM_onshore_wind_turbine_1,5,1,1.905648904371736e9
NM,NM_solar_photovoltaic_1,5,1,7.071334870734875e8
PNW,PNW_onshore_wind_turbine_1,6,1,3.398164595630592e9
PNW,PNW_solar_photovoltaic_1,6,1,1.1950505902988777e9
UT_NV,UT_NV_onshore_wind_turbine_1,7,1,1.8314124160554406e8
UT_NV,UT_NV_solar_photovoltaic_1,7,1,2.8944899466656923e9
AZ,AZ_landbasedwind_class3_moderate_0,1,0,0.0
