Region,Resource,Zone,Cluster,CapRes_1,CapRes_2,CapRes_3,CapRes_4,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,0.0,0.0,5.183941455798912e7,0.0,5.183941455798912e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,6.172066929055388e7,0.0,0.0,0.0,6.172066929055388e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,9.94135726295577e6,0.0,0.0,0.0,9.94135726295577e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_conventional_hydroelectric_1,6,1,0.0,0.0,0.0,0.0,0.0
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,0.0,1.720573050059271e7,0.0,0.0,1.720573050059271e7
AZ,AZ_conventional_steam_coal_1,1,1,0.0,0.0,1.779381517952147e8,0.0,1.779381517952147e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,0.0,0.0,4.7600098833534664e8,0.0,4.7600098833534664e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0,0.0,1.7085818522774285e8,0.0,1.7085818522774285e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0,0.0,3.953137831439862e7,0.0,3.953137831439862e7
AZ,AZ_nuclear_1,1,1,0.0,0.0,8.611455356801656e7,0.0,8.611455356801656e7
AZ,AZ_other_peaker_1,1,1,0.0,0.0,8.544787236603979e6,0.0,8.544787236603979e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,6.382061138610449e8,0.0,0.0,0.0,6.382061138610449e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,2.743021138041806e8,0.0,0.0,0.0,2.743021138041806e8
CA_N,CA_N_nuclear_1,2,1,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,3.5135661215047434e7,0.0,0.0,0.0,3.5135661215047434e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,8.041707930211991e8,0.0,0.0,0.0,8.041707930211991e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,5.0774898056046635e8,0.0,0.0,0.0,5.0774898056046635e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,3.304566951279757e7,0.0,0.0,0.0,3.304566951279757e7
CA_S,CA_S_other_peaker_1,3,1,2.0899917022498583e6,0.0,0.0,0.0,2.0899917022498583e6
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,0.0,4.4454061922190106e8,0.0,0.0,4.4454061922190106e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,0.0,2.3506969014470768e8,0.0,0.0,2.3506969014470768e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,0.0,1.9229237690782562e8,0.0,0.0,1.9229237690782562e8
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0,7.094191748831962e7,0.0,0.0,7.094191748831962e7
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,0.0,3.0677406749388307e7,0.0,0.0,3.0677406749388307e7
NM,NM_conventional_steam_coal_1,5,1,0.0,0.0,0.0,2.0814798359627232e7,2.0814798359627232e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,0.0,0.0,0.0,8.938198802091874e7,8.938198802091874e7
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0,0.0,0.0,8.301590358755225e7,8.301590358755225e7
NM,NM_natural_gas_steam_turbine_1,5,1,0.0,0.0,0.0,1.5475937741411157e7,1.5475937741411157e7
NM,NM_other_peaker_1,5,1,0.0,0.0,0.0,216257.6452948284,216257.6452948284
PNW,PNW_conventional_steam_coal_1,6,1,0.0,0.0,0.0,0.0,0.0
PNW,PNW_natural_gas_fired_combined_cycle_1,6,1,0.0,4.1205982914944524e8,0.0,0.0,4.1205982914944524e8
PNW,PNW_natural_gas_fired_combustion_turbine_1,6,1,0.0,8.568059810294901e7,0.0,0.0,8.568059810294901e7
PNW,PNW_nuclear_1,6,1,0.0,7.63122869430429e7,0.0,0.0,7.63122869430429e7
PNW,PNW_other_peaker_1,6,1,0.0,1.8345447260764524e7,0.0,0.0,1.8345447260764524e7
UT_NV,UT_NV_conventional_steam_coal_1,7,1,0.0,2.1576288045069027e8,0.0,0.0,2.1576288045069027e8
UT_NV,UT_NV_natural_gas_fired_combined_cycle_1,7,1,0.0,5.191290838708353e8,0.0,0.0,5.191290838708353e8
UT_NV,UT_NV_natural_gas_fired_combustion_turbine_1,7,1,0.0,1.352073386298413e8,0.0,0.0,1.352073386298413e8
UT_NV,UT_NV_natural_gas_steam_turbine_1,7,1,0.0,2.2906946254406005e7,0.0,0.0,2.2906946254406005e7
UT_NV,UT_NV_other_peaker_1,7,1,0.0,8.135115211043755e6,0.0,0.0,8.135115211043755e6
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,1,0,0.0,0.0,4.88116140251596e7,0.0,4.88116140251596e7
AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,1,0,0.0,0.0,0.0,0.0,0.0
AZ,AZ_nuclear_nuclear__large_conservative_0,1,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,2,0,4.4262244296779317e8,0.0,0.0,0.0,4.4262244296779317e8
CA_N,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_nuclear_nuclear__large_conservative_0,2,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,3,0,3.3678294458876663e8,0.0,0.0,0.0,3.3678294458876663e8
CA_S,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,3,0,0.0,0.0,0.0,0.0,0.0
CA_S,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,3,0,5.797141751907089e8,0.0,0.0,0.0,5.797141751907089e8
CA_S,CA_S_nuclear_nuclear__large_conservative_0,3,0,6.94423968832886e8,0.0,0.0,0.0,6.94423968832886e8
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
MT_WY_CO,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,4,0,0.0,1.2377708458604915e8,0.0,0.0,1.2377708458604915e8
MT_WY_CO,MT_WY_CO_nuclear_nuclear__large_conservative_0,4,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
NM,NM_naturalgas_combustion_turbine_fframe_moderate_0,5,0,0.0,0.0,0.0,1.0011840556195664e8,1.0011840556195664e8
NM,NM_nuclear_nuclear__large_conservative_0,5,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,6,0,0.0,1.098072345747558e9,0.0,0.0,1.098072345747558e9
PNW,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,6,0,0.0,0.0,0.0,0.0,0.0
PNW,PNW_naturalgas_combustion_turbine_fframe_moderate_0,6,0,0.0,3.361662571557712e8,0.0,0.0,3.361662571557712e8
