Resource,Fuel,Zone,AnnualSumCosts
AZ_conventional_steam_coal_1,AZ_coal,1,4.18283816279448e7
AZ_natural_gas_fired_combined_cycle_1,AZ_naturalgas,1,7.451553736666162e7
AZ_natural_gas_fired_combustion_turbine_1,AZ_naturalgas,1,0.0
AZ_natural_gas_steam_turbine_1,AZ_naturalgas,1,-3.2636221488421706e-8
AZ_nuclear_1,AZ_uranium,1,1.2605025923999743e8
AZ_other_peaker_1,AZ_naturalgas,1,0.0
CA_N_natural_gas_fired_combined_cycle_1,CA_N_naturalgas,2,1.78566727467147e6
CA_N_natural_gas_fired_combustion_turbine_1,CA_N_naturalgas,2,2.5101865841341867e-8
CA_N_nuclear_1,CA_N_uranium,2,0.0
CA_N_other_peaker_1,CA_N_naturalgas,2,-1.1717493180185558e-10
CA_S_natural_gas_fired_combined_cycle_1,CA_S_naturalgas,3,0.0
CA_S_natural_gas_fired_combustion_turbine_1,CA_S_naturalgas,3,-6.49339825117966e-8
CA_S_natural_gas_steam_turbine_1,CA_S_naturalgas,3,529074.8163702863
CA_S_other_peaker_1,CA_S_naturalgas,3,0.0
MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_coal,4,9.466194984118181e8
MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_naturalgas,4,2.9388802505800966e7
MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_naturalgas,4,-1.4327400423250467e-8
MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_naturalgas,4,0.0
MT_WY_CO_other_peaker_1,MT_WY_CO_naturalgas,4,235356.92082932693
NM_conventional_steam_coal_1,NM_coal,5,3.749572629261982e7
NM_natural_gas_fired_combined_cycle_1,NM_naturalgas,5,3.433031994357764e6
NM_natural_gas_fired_combustion_turbine_1,NM_naturalgas,5,-1.956963740686508e-12
NM_natural_gas_steam_turbine_1,NM_naturalgas,5,0.0
NM_other_peaker_1,NM_naturalgas,5,-4.700268618762494e-12
PNW_conventional_steam_coal_1,PNW_coal,6,0.0
PNW_natural_gas_fired_combined_cycle_1,PNW_naturalgas,6,1.9192809810085484e8
PNW_natural_gas_fired_combustion_turbine_1,PNW_naturalgas,6,4.5584162988637306e7
PNW_nuclear_1,PNW_uranium,6,7.90992522000007e7
PNW_other_peaker_1,PNW_naturalgas,6,1.1020456210656049e7
UT_NV_conventional_steam_coal_1,UT_NV_coal,7,5.103838288029577e8
UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_naturalgas,7,5.616107878922894e8
UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_naturalgas,7,289251.72829260584
UT_NV_natural_gas_steam_turbine_1,UT_NV_naturalgas,7,0.0
UT_NV_other_peaker_1,UT_NV_naturalgas,7,0.0
AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas,1,2.3689684212526032e8
AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas,1,0.0
AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas,1,0.0
AZ_nuclear_nuclear__large_advanced_0,AZ_uranium,1,4.164693261158534e8
CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas,2,-7.325670188557915e-11
CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas,2,1.7923139239428566e-11
CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_naturalgas,2,5.8336897282629244e-8
CA_N_nuclear_nuclear__large_advanced_0,CA_N_uranium,2,7.976550633144479e8
CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas,3,4.925584221889981e-10
CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas,3,0.0
CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_naturalgas,3,2.1748587403214694e-8
CA_S_nuclear_nuclear__large_advanced_0,CA_S_uranium,3,1.2555322758108246e9
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas,4,2.2358648266163074e-12
MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas,4,3.8500699417909345e-11
MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_naturalgas,4,2.340336203744202e6
MT_WY_CO_nuclear_nuclear__large_advanced_0,MT_WY_CO_uranium,4,1.490115389863996e-8
NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas,5,0.0
NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas,5,6.207310665473642e-12
NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_naturalgas,5,1.4358554002077049e-9
NM_nuclear_nuclear__large_advanced_0,NM_uranium,5,8.60034151600594e-10
PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas,6,1.9288764433268776e9
PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas,6,5.8159275795333103e-11
PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_naturalgas,6,1.9401389441294938e-9
PNW_nuclear_nuclear__large_advanced_0,PNW_uranium,6,1.1559258158655439e-8
UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas,7,1.3278972971642473e9
