Region,Resource,Zone,Cluster,AnnualSum
AZ,AZ_conventional_hydroelectric_1,1,1,9.917398845073971e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,1.7511764492762685e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,2.647636005493808e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,1.598178487214113e8
PNW,PNW_conventional_hydroelectric_1,6,1,1.265379222216476e9
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,4.919996326471342e7
AZ,AZ_conventional_steam_coal_1,1,1,8.25271001951327e7
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,1.7117491874386692e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,0.0
AZ,AZ_natural_gas_steam_turbine_1,1,1,0.0
AZ,AZ_nuclear_1,1,1,4.2180723380552137e8
AZ,AZ_other_peaker_1,1,1,0.0
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,979510.2235621363
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,-5.260945742521933e-11
CA_N,CA_N_nuclear_1,2,1,0.0
CA_N,CA_N_other_peaker_1,2,1,-6.356875238331526e-12
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,0.0
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,4.319105087900764e-11
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,325419.0298604928
CA_S,CA_S_other_peaker_1,3,1,0.0
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,8.896457773016713e8
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,1.7394767625517804e7
MT_WY_CO,MT_WY_CO_natural_gas_fired_combustion_turbine_1,4,1,-3.274554841184254e-9
MT_WY_CO,MT_WY_CO_natural_gas_steam_turbine_1,4,1,0.0
MT_WY_CO,MT_WY_CO_other_peaker_1,4,1,138390.8762363229
NM,NM_conventional_steam_coal_1,5,1,4.603543719423746e7
NM,NM_natural_gas_fired_combined_cycle_1,5,1,2.445103784724989e6
NM,NM_natural_gas_fired_combustion_turbine_1,5,1,0.0
NM,NM_natural_gas_steam_turbine_1,5,1,0.0
NM,NM_other_peaker_1,5,1,1.1465047338496258e-12
