Time_Index,BuyPrice_1,SellPrice_1
1,31.0,30.0
2,30.0,29.0
3,30.0,29.0
4,29.0,28.0
5,29.0,28.0
6,29.0,28.0
7,29.0,28.0
8,29.0,28.0
9,13.0,12.0
10,-1.0,-2.0
11,-1.0,-2.0
12,-1.0,-2.0
13,-1.0,-2.0
14,-1.0,-2.0
15,-1.0,-2.0
16,-1.0,-2.0
17,8.0,7.0
18,30.0,29.0
19,30.0,29.0
20,30.0,29.0
21,30.0,29.0
22,30.0,29.0
23,30.0,29.0
24,30.0,29.0
25,27.0,26.0
26,27.0,26.0
27,27.0,26.0
28,27.0,26.0
29,27.0,26.0
30,27.0,26.0
31,27.0,26.0
32,27.0,26.0
33,22.0,21.0
34,-6.5,-7.5
35,-6.5,-7.5
36,-6.5,-7.5
37,-6.5,-7.5
38,-6.5,-7.5
39,-6.5,-7.5
40,-6.5,-7.5
41,16.0,15.0
42,31.0,30.0
43,31.0,30.0
44,31.0,30.0
45,31.0,30.0
46,31.0,30.0
47,31.0,30.0
48,31.0,30.0
49,30.0,29.0
50,30.0,29.0
51,30.0,29.0
52,28.0,27.0
53,28.0,27.0
54,28.0,27.0
55,30.0,29.0
56,30.0,29.0
57,24.0,23.0
58,22.0,21.0
59,22.0,21.0
60,22.0,21.0
61,22.0,21.0
62,22.0,21.0
63,22.0,21.0
64,22.0,21.0
65,32.0,31.0
66,36.0,35.0
67,36.0,35.0
68,36.0,35.0
69,36.0,35.0
70,36.0,35.0
71,36.0,35.0
72,36.0,35.0
73,36.0,35.0
74,36.0,35.0
75,35.0,34.0
76,34.0,33.0
77,33.0,32.0
78,34.0,33.0
79,36.0,35.0
80,36.0,35.0
81,27.0,26.0
82,13.5,12.5
83,13.5,12.5
84,13.5,12.5
85,13.5,12.5
86,13.5,12.5
87,13.5,12.5
88,13.5,12.5
89,26.0,25.0
90,36.0,35.0
91,36.0,35.0
92,36.0,35.0
93,36.0,35.0
94,36.0,35.0
95,36.0,35.0
96,36.0,35.0
97,35.0,34.0
98,35.0,34.0
99,34.0,33.0
100,34.0,33.0
101,34.0,33.0
102,34.0,33.0
103,35.0,34.0
104,35.0,34.0
105,34.0,33.0
106,23.0,22.0
107,23.0,22.0
108,23.0,22.0
109,23.0,22.0
110,23.0,22.0
111,23.0,22.0
112,23.0,22.0
113,27.0,26.0
114,33.0,32.0
115,33.0,32.0
116,33.0,32.0
117,33.0,32.0
118,33.0,32.0
119,33.0,32.0
120,33.0,32.0
121,33.0,32.0
122,32.0,31.0
123,31.0,30.0
124,32.0,31.0
125,31.0,30.0
126,31.0,30.0
127,33.0,32.0
128,33.0,32.0
129,33.0,32.0
130,16.0,15.0
131,16.0,15.0
132,16.0,15.0
133,16.0,15.0
134,15.0,14.0
135,16.0,15.0
136,16.0,15.0
137,23.0,22.0
138,36.0,35.0
139,36.0,35.0
140,36.0,35.0
141,36.0,35.0
142,36.0,35.0
143,36.0,35.0
144,36.0,35.0
145,35.0,34.0
146,35.0,34.0
147,34.0,33.0
148,32.0,31.0
149,33.0,32.0
150,34.0,33.0
151,35.0,34.0
152,35.0,34.0
153,29.0,28.0
154,12.0,11.0
155,12.0,11.0
156,12.0,11.0
157,12.0,11.0
158,12.0,11.0
159,12.0,11.0
160,12.0,11.0
161,24.0,23.0
162,35.0,34.0
163,35.0,34.0
164,35.0,34.0
165,35.0,34.0
166,35.0,34.0
167,35.0,34.0
168,35.0,34.0
169,36.0,35.0
170,36.0,35.0
171,34.0,33.0
172,34.0,33.0
173,34.0,33.0
174,34.0,33.0
175,37.0,36.0
176,37.0,36.0
177,25.0,24.0
178,-7.5,-8.5
179,-7.5,-8.5
180,-7.5,-8.5
181,-7.5,-8.5
182,-7.5,-8.5
183,-7.5,-8.5
184,-7.5,-8.5
185,14.0,13.0
186,36.0,35.0
187,36.0,35.0
188,36.0,35.0
189,36.0,35.0
190,36.0,35.0
191,36.0,35.0
192,36.0,35.0
193,35.0,34.0
194,35.0,34.0
195,35.0,34.0
196,35.0,34.0
197,35.0,34.0
198,35.0,34.0
199,35.0,34.0
200,35.0,34.0
201,26.0,25.0
202,7.0,6.0
203,5.5,4.5
204,5.5,4.5
205,5.0,4.0
206,5.5,4.5
207,5.5,4.5
208,5.5,4.5
209,13.0,12.0
210,35.0,34.0
211,35.0,34.0
212,35.0,34.0
213,35.0,34.0
214,35.0,34.0
215,35.0,34.0
216,35.0,34.0
217,35.0,34.0
218,35.0,34.0
219,34.0,33.0
220,33.0,32.0
221,33.0,32.0
222,33.0,32.0
223,35.0,34.0
224,35.0,34.0
225,26.0,25.0
226,8.0,7.0
227,7.5,6.5
228,7.5,6.5
229,7.0,6.0
230,7.5,6.5
231,7.5,6.5
232,7.5,6.5
233,14.0,13.0
234,35.0,34.0
235,35.0,34.0
236,35.0,34.0
237,35.0,34.0
238,35.0,34.0
239,35.0,34.0
240,35.0,34.0
241,36.0,35.0
242,36.0,35.0
243,34.0,33.0
244,34.0,33.0
245,34.0,33.0
246,34.0,33.0
247,36.0,35.0
248,36.0,35.0
249,30.0,29.0
250,8.0,7.0
251,8.0,7.0
252,8.0,7.0
253,6.0,5.0
254,7.0,6.0
255,8.0,7.0
256,8.0,7.0
257,19.0,18.0
258,34.0,33.0
259,34.0,33.0
260,34.0,33.0
261,34.0,33.0
262,34.0,33.0
263,34.0,33.0
264,34.0,33.0
265,36.0,35.0
266,35.0,34.0
267,34.0,33.0
268,33.0,32.0
269,30.0,29.0
270,30.0,29.0
271,32.0,31.0
272,31.0,30.0
273,21.0,20.0
274,10.0,9.0
275,10.0,9.0
276,10.0,9.0
277,5.0,4.0
278,10.0,9.0
279,10.0,9.0
280,10.0,9.0
281,21.5,20.5
282,30.0,29.0
283,30.0,29.0
284,30.0,29.0
285,30.0,29.0
286,30.0,29.0
287,30.0,29.0
288,30.0,29.0
289,27.0,26.0
290,27.0,26.0
291,27.0,26.0
292,27.0,26.0
293,27.0,26.0
294,27.0,26.0
295,27.0,26.0
296,27.0,26.0
297,13.0,12.0
298,5.5,4.5
299,5.5,4.5
300,-12.0,-13.0
301,5.5,4.5
302,3.5,2.5
303,5.5,4.5
304,5.5,4.5
305,14.5,13.5
306,27.0,26.0
307,32.0,31.0
308,32.0,31.0
309,32.0,31.0
310,32.0,31.0
311,32.0,31.0
312,32.0,31.0
313,30.0,29.0
314,30.0,29.0
315,30.0,29.0
316,30.0,29.0
317,30.0,29.0
318,30.0,29.0
319,30.0,29.0
320,30.0,29.0
321,30.0,29.0
322,25.0,24.0
323,25.0,24.0
324,25.0,24.0
325,25.0,24.0
