Resource,Zone,New_Build,Can_Retire,Existing_Cap_MW,cluster,fom_per_mwyr,fom_per_mwyr_std,num_units,region,technology,Cap_Size,Fixed_OM_Cost_per_MWyr,Num_VRE_Bins,cost_case,tech_detail,basis_year,capex_mw,Inv_Cost_per_MWyr,Max_Cap_MW,regional_cost_multiplier,area,lcoe,interconnect_annuity,interconnect_capex_mw,m_popden,plant_inv_cost_mwyr,variable_CF,LINK_STAGES
AZ_landbasedwind_class3_conservative_7,1,1,0,0.0,7,0.0,0.0,0.0,AZ,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,163332.0,2254.5,1.035,4360.5,60.824,36800.061,773221.759,0.041,126532.0,0.2762484156015157,1
AZ_landbasedwind_class3_conservative_8,1,1,0,0.0,8,0.0,0.0,0.0,AZ,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,145088.0,10629.3,1.035,13881.5,75.465,18556.686,389900.586,0.333,126532.0,0.1912287595545343,1
AZ_landbasedwind_class3_conservative_9,1,1,0,0.0,9,0.0,0.0,0.0,AZ,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,166171.0,901.8,1.035,2626.5,68.89,39639.118,832874.159,0.158,126532.0,0.2486440344871552,1
AZ_utilitypv_class1_conservative_1,1,1,0,0.0,1,0.0,0.0,0.0,AZ,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,89981.0,83142.5,1.025,12768.081,25.07,5018.901,105453.492,1.739,84963.0,0.2678431872908299,1
AZ_utilitypv_class1_conservative_2,1,1,0,0.0,2,0.0,0.0,0.0,AZ,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,95821.0,82946.0,1.025,11198.072,27.007,10858.8,228157.206,0.883,84963.0,0.2835735809523626,1
AZ_utilitypv_class1_conservative_3,1,1,0,0.0,3,0.0,0.0,0.0,AZ,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,102175.0,83046.2,1.025,13095.366,29.108,17212.268,361651.658,0.647,84963.0,0.2975631380962413,1
AZ_utilitypv_class1_conservative_4,1,1,0,0.0,4,0.0,0.0,0.0,AZ,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,109547.0,83097.2,1.025,14182.269,31.72,24584.542,516552.605,0.526,84963.0,0.289019883058189,1
AZ_utilitypv_class1_conservative_5,1,1,0,0.0,5,0.0,0.0,0.0,AZ,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,120820.0,82942.6,1.025,13779.25,35.987,35857.128,753408.082,0.418,84963.0,0.2730944309065088,1
CA_N_landbasedwind_class3_conservative_0,2,1,0,0.0,0,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,171389.0,4549.7,1.17,7274.0,62.39,28353.528,595751.505,0.449,143036.0,0.3326292881170647,1
CA_N_landbasedwind_class3_conservative_1,2,1,0,0.0,1,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,171178.0,2149.1,1.17,2686.75,54.288,28142.241,591310.95,0.263,143036.0,0.4295447437712709,1
CA_N_landbasedwind_class3_conservative_2,2,1,0,0.0,2,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,166288.0,4793.8,1.17,5547.25,71.546,23252.807,488575.545,0.624,143036.0,0.3275847123682417,1
CA_N_landbasedwind_class3_conservative_3,2,1,0,0.0,3,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,187578.0,1926.9,1.17,3667.5,73.555,44542.919,935912.688,0.209,143036.0,0.2450814652142308,1
CA_N_landbasedwind_class3_conservative_4,2,1,0,0.0,4,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,167407.0,4422.5,1.17,4852.0,80.574,24371.317,512075.91,0.6,143036.0,0.3003647509810836,1
CA_N_landbasedwind_class3_conservative_5,2,1,0,0.0,5,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,183296.0,2223.2,1.17,3842.75,80.183,40260.31,845932.123,0.244,143036.0,0.2284904181507179,1
CA_N_landbasedwind_class3_conservative_6,2,1,0,0.0,6,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,166651.0,5287.7,1.17,4964.5,87.495,23615.798,496201.226,0.546,143036.0,0.2787812992238673,1
CA_N_landbasedwind_class3_conservative_7,2,1,0,0.0,7,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,184289.0,1398.9,1.17,3082.75,87.084,41253.786,866804.559,0.262,143036.0,0.2067123863033228,1
CA_N_landbasedwind_class3_conservative_8,2,1,0,0.0,8,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,172218.0,4977.0,1.17,4710.5,95.29,29182.868,613176.056,0.435,143036.0,0.2601724129810254,1
CA_N_landbasedwind_class3_conservative_9,2,1,0,0.0,9,0.0,0.0,0.0,CA_N,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,183668.0,1708.1,1.17,3120.25,96.333,40632.608,853755.135,0.298,143036.0,0.1950326489832095,1
CA_N_utilitypv_class1_conservative_1,2,1,0,0.0,1,0.0,0.0,0.0,CA_N,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,101832.0,103543.0,1.105,16235.619,29.486,10238.562,215125.217,3.447,91594.0,0.3045167364005346,1
CA_N_utilitypv_class1_conservative_2,2,1,0,0.0,2,0.0,0.0,0.0,CA_N,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,114976.0,103500.8,1.105,14874.171,34.023,23382.289,491296.703,2.299,91594.0,0.2982417595419557,1
CA_N_utilitypv_class1_conservative_3,2,1,0,0.0,3,0.0,0.0,0.0,CA_N,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,123001.0,103441.0,1.105,16350.011,36.454,31407.271,659918.459,1.995,91594.0,0.2911233666304869,1
CA_N_utilitypv_class1_conservative_4,2,1,0,0.0,4,0.0,0.0,0.0,CA_N,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,128838.0,103531.6,1.105,15655.938,38.344,37244.297,782564.416,1.373,91594.0,0.2857688932970774,1
CA_N_utilitypv_class1_conservative_5,2,1,0,0.0,5,0.0,0.0,0.0,CA_N,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,136112.0,103444.5,1.105,22503.948,41.784,44518.17,935396.674,1.053,91594.0,0.2757615657320565,1
CA_S_landbasedwind_class3_conservative_0,3,1,0,0.0,0,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,156861.0,684.4,1.165,1227.5,49.694,14436.047,303319.706,0.731,142425.0,0.3992278951946574,1
CA_S_landbasedwind_class3_conservative_1,3,1,0,0.0,1,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,156221.0,124.5,1.165,222.0,35.325,13796.93,289891.043,0.791,142425.0,0.5678998196063654,1
CA_S_landbasedwind_class3_conservative_2,3,1,0,0.0,2,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,157690.0,470.2,1.165,606.5,61.695,15265.988,320757.824,0.644,142425.0,0.314313255834745,1
CA_S_landbasedwind_class3_conservative_3,3,1,0,0.0,3,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,161595.0,318.5,1.165,370.5,58.278,19170.186,402789.996,0.711,142425.0,0.3518986034784144,1
CA_S_landbasedwind_class3_conservative_4,3,1,0,0.0,4,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,158241.0,347.8,1.165,593.0,71.783,15816.22,332318.887,1.233,142425.0,0.2766916545996744,1
CA_S_landbasedwind_class3_conservative_5,3,1,0,0.0,5,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,170047.0,421.3,1.165,504.25,68.442,27622.65,580393.748,0.657,142425.0,0.3139781553024028,1
CA_S_landbasedwind_class3_conservative_6,3,1,0,0.0,6,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,162681.0,687.3,1.165,1051.25,81.719,20256.932,425627.366,1.112,142425.0,0.2548902630496445,1
CA_S_landbasedwind_class3_conservative_7,3,1,0,0.0,7,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,171475.0,114.9,1.165,124.5,79.959,29050.973,610407.565,0.021,142425.0,0.2894405534678023,1
CA_S_landbasedwind_class3_conservative_8,3,1,0,0.0,8,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,163988.0,421.9,1.165,595.25,95.349,21563.56,453084.115,0.927,142425.0,0.2144242707234924,1
CA_S_landbasedwind_class3_conservative_9,3,1,0,0.0,9,0.0,0.0,0.0,CA_S,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,164126.0,345.8,1.165,383.5,90.852,21701.173,455974.484,0.576,142425.0,0.2472664677279318,1
CA_S_utilitypv_class1_conservative_1,3,1,0,0.0,1,0.0,0.0,0.0,CA_S,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,98081.0,20729.3,1.095,3998.694,26.741,7316.233,153723.372,4.64,90765.0,0.2597724670552847,1
CA_S_utilitypv_class1_conservative_2,3,1,0,0.0,2,0.0,0.0,0.0,CA_S,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,105470.0,20740.6,1.095,3799.114,29.195,14705.681,308985.07,2.936,90765.0,0.2649766431354534,1
CA_S_utilitypv_class1_conservative_3,3,1,0,0.0,3,0.0,0.0,0.0,CA_S,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,114349.0,20808.4,1.095,3217.612,33.044,23584.299,495538.742,1.876,90765.0,0.2899937969427555,1
CA_S_utilitypv_class1_conservative_4,3,1,0,0.0,4,0.0,0.0,0.0,CA_S,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,124502.0,20663.1,1.095,2738.18,36.978,33737.939,708884.915,1.739,90765.0,0.2953161813636064,1
CA_S_utilitypv_class1_conservative_5,3,1,0,0.0,5,0.0,0.0,0.0,CA_S,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,135126.0,20679.4,1.095,2887.817,40.421,44361.506,932103.818,1.435,90765.0,0.292051808752977,1
MT_WY_CO_landbasedwind_class3_conservative_0,4,1,0,0.0,0,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,145697.0,110257.4,0.985,71356.5,31.482,25278.133,531129.901,0.156,120419.0,0.497278082764626,1
MT_WY_CO_landbasedwind_class3_conservative_1,4,1,0,0.0,1,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,147650.0,22709.6,0.985,15425.0,28.172,27231.032,572164.401,0.093,120419.0,0.5724334516332176,1
MT_WY_CO_landbasedwind_class3_conservative_2,4,1,0,0.0,2,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,146532.0,58567.0,0.985,38490.25,35.217,26113.276,548679.918,0.171,120419.0,0.4462959617472905,1
MT_WY_CO_landbasedwind_class3_conservative_3,4,1,0,0.0,3,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,161627.0,74369.3,0.985,50794.25,34.6,41208.577,865856.504,0.079,120419.0,0.5092758591763468,1
MT_WY_CO_landbasedwind_class3_conservative_4,4,1,0,0.0,4,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,167405.0,71684.3,0.985,50876.75,39.0,46986.85,987259.736,0.088,120419.0,0.4783966559357084,1
MT_WY_CO_landbasedwind_class3_conservative_5,4,1,0,0.0,5,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,149713.0,61351.7,0.985,42649.25,39.789,29294.407,615520.409,0.181,120419.0,0.4035093183706872,1
MT_WY_CO_landbasedwind_class3_conservative_6,4,1,0,0.0,6,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,172865.0,83263.5,0.985,59220.5,45.933,52446.087,1101965.793,0.129,120419.0,0.4615358854159089,1
MT_WY_CO_landbasedwind_class3_conservative_7,4,1,0,0.0,7,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,155161.0,49618.8,0.985,36382.75,45.848,34742.361,729990.155,0.181,120419.0,0.3652474451575497,1
MT_WY_CO_landbasedwind_class3_conservative_8,4,1,0,0.0,8,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,162792.0,83052.0,0.985,72491.0,65.464,42373.566,890319.698,0.319,120419.0,0.2881066727806838,1
MT_WY_CO_landbasedwind_class3_conservative_9,4,1,0,0.0,9,0.0,0.0,0.0,MT_WY_CO,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,172776.0,49883.3,0.985,35685.0,53.149,52357.899,1100115.246,0.19,120419.0,0.4027169619954617,1
MT_WY_CO_utilitypv_class1_conservative_1,4,1,0,0.0,1,0.0,0.0,0.0,MT_WY_CO,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,100011.0,847490.0,0.994,99525.129,31.245,17618.246,370182.228,0.655,82393.0,0.2677317456761597,1
MT_WY_CO_utilitypv_class1_conservative_2,4,1,0,0.0,2,0.0,0.0,0.0,MT_WY_CO,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,114059.0,847465.0,0.994,103787.309,36.668,31666.246,665347.315,0.296,82393.0,0.2637270884921686,1
MT_WY_CO_utilitypv_class1_conservative_3,4,1,0,0.0,3,0.0,0.0,0.0,MT_WY_CO,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,121065.0,847571.2,0.994,122817.154,40.161,38672.364,812563.186,0.222,82393.0,0.2658283993393834,1
MT_WY_CO_utilitypv_class1_conservative_4,4,1,0,0.0,4,0.0,0.0,0.0,MT_WY_CO,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,128731.0,847380.6,0.994,125926.34,44.943,46338.568,973642.031,0.25,82393.0,0.2702210370053485,1
MT_WY_CO_utilitypv_class1_conservative_5,4,1,0,0.0,5,0.0,0.0,0.0,MT_WY_CO,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,137583.0,847454.1,0.994,107418.381,51.267,55190.297,1159623.448,0.342,82393.0,0.2607897901130992,1
NM_landbasedwind_class3_conservative_0,5,1,0,0.0,0,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,146086.0,33428.1,1.02,22399.0,28.458,21388.736,449404.557,0.211,124698.0,0.5321838092809223,1
NM_landbasedwind_class3_conservative_1,5,1,0,0.0,1,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,140239.0,11003.4,1.02,7453.5,29.421,15541.053,326537.294,0.083,124698.0,0.4895069551815481,1
NM_landbasedwind_class3_conservative_2,5,1,0,0.0,2,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,143216.0,26066.9,1.02,18255.5,33.981,18518.685,389101.157,0.1,124698.0,0.4333123038834449,1
NM_landbasedwind_class3_conservative_3,5,1,0,0.0,3,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,148858.0,18448.0,1.02,12365.25,31.586,24160.069,507633.844,0.184,124698.0,0.4895965960130817,1
NM_landbasedwind_class3_conservative_4,5,1,0,0.0,4,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,150735.0,25534.2,1.02,18239.5,39.388,26037.952,547091.9,0.059,124698.0,0.3956209925000276,1
NM_landbasedwind_class3_conservative_5,5,1,0,0.0,5,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,141754.0,18871.6,1.02,14482.0,41.583,17056.643,358382.484,0.172,124698.0,0.3470764093213727,1
NM_landbasedwind_class3_conservative_6,5,1,0,0.0,6,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,146033.0,22423.0,1.02,19612.0,48.893,21335.551,448289.484,0.119,124698.0,0.3052982210293168,1
NM_landbasedwind_class3_conservative_7,5,1,0,0.0,7,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,158636.0,21934.1,1.02,17894.0,47.223,33938.503,713097.593,0.115,124698.0,0.34908212451873,1
NM_landbasedwind_class3_conservative_8,5,1,0,0.0,8,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,155581.0,26274.5,1.02,31282.25,67.835,30883.415,648900.321,0.255,124698.0,0.2399384475594341,1
NM_landbasedwind_class3_conservative_9,5,1,0,0.0,9,0.0,0.0,0.0,NM,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,161974.0,18147.9,1.02,17342.5,56.223,37276.958,783238.969,0.166,124698.0,0.3000212060597528,1
NM_utilitypv_class1_conservative_1,5,1,0,0.0,1,0.0,0.0,0.0,NM,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,96423.0,285311.5,1.01,40181.877,27.147,12703.963,266926.419,0.493,83720.0,0.2739678347106079,1
NM_utilitypv_class1_conservative_2,5,1,0,0.0,2,0.0,0.0,0.0,NM,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,103981.0,285361.1,1.01,35399.809,30.043,20261.081,425711.096,0.166,83720.0,0.2866089284485225,1
NM_utilitypv_class1_conservative_3,5,1,0,0.0,3,0.0,0.0,0.0,NM,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,107436.0,285304.7,1.01,36338.754,31.465,23716.552,498316.337,0.251,83720.0,0.2801624871228783,1
NM_utilitypv_class1_conservative_4,5,1,0,0.0,4,0.0,0.0,0.0,NM,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,111258.0,285188.5,1.01,39625.728,33.147,27538.731,578628.575,0.505,83720.0,0.2800452881677895,1
NM_utilitypv_class1_conservative_5,5,1,0,0.0,5,0.0,0.0,0.0,NM,UtilityPV_Class1_Conservative_,1.0,18731.0,1,Conservative,Class1,2038.0,1058103.15,124574.0,285279.1,1.01,39528.573,38.01,40854.566,858407.533,0.461,83720.0,0.2872170422324024,1
PNW_landbasedwind_class3_conservative_0,6,1,0,0.0,0,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,156853.0,21328.3,1.071,19647.0,46.464,25920.672,544632.645,0.405,130933.0,0.384784668445789,1
PNW_landbasedwind_class3_conservative_1,6,1,0,0.0,1,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Conservative_,1.0,32069.0,1,Conservative,Class3,2038.0,1482412.557,154941.0,9474.3,1.071,8935.0,39.109,24008.733,504455.866,0.304,130933.0,0.4521218566708047,1
